store_id,product_code,canonical_product_id,active,discovered_at
040386,30046,422998498d86ae1b,1,2025-10-31T14:10:55
040386,30045,8bdeaaea2b562ef4,1,2025-10-31T14:10:55
040386,2633,6c4d7bf0ab9fa55a,1,2025-10-31T14:10:55
040386,22205,8b764edf11c8d07b,1,2025-10-31T14:10:55
040386,22130,895dd8604c8f8cf1,1,2025-10-31T14:10:55
040386,22706,ccd4f120a6471f17,1,2025-10-31T14:10:55
040386,22240,d2fe7385656c7b73,1,2025-10-31T14:10:55
040386,22142,473d926567870cba,1,2025-10-31T14:10:55
040386,22143,2be8b93985556cca,1,2025-10-31T14:10:55
040386,2065Main,ec22b927dbe1fce7,1,2025-10-31T14:10:55
040386,28183,d95deaea191d0d41,1,2025-10-31T14:10:55
040386,28095,b2e40e63cc64ed0b,1,2025-10-31T14:10:55
040386,22110,235d26d3405a473b,1,2025-10-31T14:10:55
040386,22100,c611b6551e17e7f6,1,2025-10-31T14:10:55
040386,22813,13d28848e281d917,1,2025-10-31T14:10:55
040386,22850,ac083a30eec7c29f,1,2025-10-31T14:10:55
040386,22283,3bde3fa8aa956905,1,2025-10-31T14:10:55
040386,22321,05eb223cc7fc3dee,1,2025-10-31T14:10:55
040386,22259,32e8c2cecbb43d07,1,2025-10-31T14:10:55
040386,22362,ee371cad3de90fa9,1,2025-10-31T14:10:55
040386,22167,56855ae500e12391,1,2025-10-31T14:10:55
040386,22502,82b546c98af8862e,1,2025-10-31T14:10:55
040386,22525,bf1787b41e980748,1,2025-10-31T14:10:55
040386,23472,344b47d17ba2a0a0,1,2025-10-31T14:10:55
040386,23470,30e232bc350c93d9,1,2025-10-31T14:10:55
040386,23471,5da20dea752c97a7,1,2025-10-31T14:10:55
040386,23473,5be021966983fd53,1,2025-10-31T14:10:55
040386,23480,863d7c475e671a00,1,2025-10-31T14:10:55
040386,23476,a359a75e4ca554fe,1,2025-10-31T14:10:55
040386,29071,8b7fc7c4bcb68ed8,1,2025-10-31T14:10:55
040386,29088,d9f6b2327d8166f9,1,2025-10-31T14:10:55
040386,29016,333174cb078841f7,1,2025-10-31T14:10:55
040386,29087,8b7b14032290cb47,1,2025-10-31T14:10:55
040386,29015,b4695c37f7d4112b,1,2025-10-31T14:10:55
040386,29089,b6deb5016decf7e7,1,2025-10-31T14:10:55
040386,29072,31698700c728d932,1,2025-10-31T14:10:55
040386,24966,9aa67802ea59a742,1,2025-10-31T14:10:55
040386,3782Main,45f35424d1fa3ea7,1,2025-10-31T14:10:55
040386,3717Main,7f7a81f10c3818b6,1,2025-10-31T14:10:55
040386,3719Main,7f71ed3fa79f653c,1,2025-10-31T14:10:55
040386,3718Main,c8bdcda2dcf5eb55,1,2025-10-31T14:10:55
040386,3660Main,e3cc16fbd00c375a,1,2025-10-31T14:10:55
040386,3669Main,c5df89886832bf19,1,2025-10-31T14:10:55
040386,23218,73f131802f007014,1,2025-10-31T14:10:55
