url,state,city,address_slug,store_id,full_address,zip_code,latitude,longitude
https://locations.tacobell.com/co/windsor/101-12th-street.html,co,windsor,101-12th-street,041490,"101 12th Street, Windsor, CO 80550",80550,40.4801372,-104.9198274
https://locations.tacobell.com/co/colorado-springs/450-runway-point.html,co,colorado-springs,450-runway-point,040310,"450 Runway Point, Colorado Springs, CO 80916",80916,38.8021891,-104.7229279
https://locations.tacobell.com/co/colorado-springs/3521-blue-horizon-view.html,co,colorado-springs,3521-blue-horizon-view,040322,"3521 Blue Horizon View, Colorado Springs, CO 80924",80924,38.9833071,-104.7581357
https://locations.tacobell.com/co/sterling/1301-west-main-street.html,co,sterling,1301-west-main-street,041770,"1301 West Main Street, Sterling, CO 80751",80751,40.6248201,-103.2319273
https://locations.tacobell.com/co/highlands-ranch/3984-red-cedar-drive.html,co,highlands-ranch,3984-red-cedar-drive,041775,"3984 Red Cedar Drive, Highlands Ranch, CO 80129",80129,39.5263644,-104.941671
https://locations.tacobell.com/de/dover/25-jerome-drive.html,de,dover,25-jerome-drive,037077,"25 Jerome Drive, Dover, DE 19901",19901,39.174853,-75.5223689
https://locations.tacobell.com/dc/washington/808-7th-street-nw.html,dc,washington,808-7th-street-nw,040573,"808 7th Street NW, Washington, DC 20001",20001,38.9000022,-77.022018
https://locations.tacobell.com/co/arvada/9105-howell-street.html,co,arvada,9105-howell-street,037713,"9105 Howell Street, Arvada, CO 80005",80005,39.8478485,-105.1643468
https://locations.tacobell.com/dc/washington/625-h-street-ne.html,dc,washington,625-h-street-ne,040994,"625 H Street NE Suite A, Washington, DC 20002",20002,38.9000572,-76.9974581
https://locations.tacobell.com/dc/washington/1412-u-street-nw.html,dc,washington,1412-u-street-nw,041667,"1412 U Street NW, Washington, DC 20009",20009,38.9168485,-77.032485
https://locations.tacobell.com/co/denver/3833-w--38th-ave.html,co,denver,3833-w--38th-ave,034914,"3833 w. 38th ave, Denver, CO 80211",80211,39.7696672,-105.0379822
https://locations.tacobell.com/de/harrington/16680-s--dupont-hwy.html,de,harrington,16680-s--dupont-hwy,034798,"16680 S. Dupont Hwy, Harrington, DE 19952",16680,38.9308446,-75.5659457
https://locations.tacobell.com/co/grand-junction/2897-north-avenue.html,co,grand-junction,2897-north-avenue,035012,"2897 North Avenue, Grand Junction, CO 81501",81501,39.0770523,-108.5159629
https://locations.tacobell.com/ct/meriden/467-w-main-st.html,ct,meriden,467-w-main-st,034373,"467 W Main St, Meriden, CT 06451",06451,41.5408809,-72.8189727
https://locations.tacobell.com/co/wellington/8050-6th-street.html,co,wellington,8050-6th-street,034942,"8050 6th Street, Wellington, CO 80549",80549,40.7016325,-104.9991878
https://locations.tacobell.com/co/erie/2375-highway-7.html,co,erie,2375-highway-7,035137,"2375 Highway 7, Erie, CO 80516",80516,40.0008234,-105.0156912
https://locations.tacobell.com/de/claymont/609-naamans-rd.html,de,claymont,609-naamans-rd,K071056,"609 Naamans Rd, Claymont, DE 19703",19703,39.8171769,-75.457236
https://locations.tacobell.com/de/millsboro/26688-centerview-dr-.html,de,millsboro,26688-centerview-dr-,036033,"26688 Centerview Dr., Millsboro, DE 19966",26688,38.5708488,-75.2874755
https://locations.tacobell.com/ct/farmington/5-westfarms-mall.html,ct,farmington,5-westfarms-mall,026730,"5 Westfarms Mall, Farmington, CT 06032",06032,41.7239419,-72.76319529999999
https://locations.tacobell.com/ct/manchester/194-buckland-hills-drive.html,ct,manchester,194-buckland-hills-drive,026786,"194 Buckland Hills Drive, Manchester, CT 06042",06042,41.8075008,-72.5451881
https://locations.tacobell.com/dc/washington/50-massachusetts-ave-ne.html,dc,washington,50-massachusetts-ave-ne,026658,"50 Massachusetts Ave NE, Washington, DC 20002",20002,38.8977149,-77.0070889
https://locations.tacobell.com/ct/milldale/1875-meriden-waterbury-turnpike.html,ct,milldale,1875-meriden-waterbury-turnpike,23168,"1875 Meriden Waterbury Turnpike, Milldale, CT 06467",06467,41.564346,-72.9000054
https://locations.tacobell.com/co/brighton/4765-e--bridge-st-.html,co,brighton,4765-e--bridge-st-,036552,"4765 E. Bridge St., Brighton, CO 80601",80601,39.9872994,-104.7555223
https://locations.tacobell.com/co/lone-tree/9802-yosemite-street.html,co,lone-tree,9802-yosemite-street,042777,"9802 Yosemite Street, Lone Tree, CO 80124",80124,39.5381135,-104.8854082
https://locations.tacobell.com/de/smyrna/134-n-dupont-blvd.html,de,smyrna,134-n-dupont-blvd,K071050,"134 N Dupont Blvd, Smyrna, DE 19977",19977,39.3046883,-75.6051019
https://locations.tacobell.com/co/windsor/6465-crossroads-blvd.html,co,windsor,6465-crossroads-blvd,037090,"6465 crossroads blvd, Windsor, CO 80550",80550,40.4359966,-104.9353635
https://locations.tacobell.com/ct/milford/1201-boston-post-rd.html,ct,milford,1201-boston-post-rd,023278,"1201 Boston Post Rd, Milford, CT 06460",06460,41.2358503,-73.0357721
https://locations.tacobell.com/de/camden/344-walmart-drive.html,de,camden,344-walmart-drive,K071091,"344 Walmart Drive, Camden, DE 19934",19934,39.1008597,-75.5438846
