url,state,city,address_slug
https://locations.tacobell.com/va/wise/203-woodland-drive-sw.html,va,wise,203-woodland-drive-sw
https://locations.tacobell.com/va/strasburg/33586-old-valley-pike.html,va,strasburg,33586-old-valley-pike
https://locations.tacobell.com/va/portsmouth/800-london-boulevard.html,va,portsmouth,800-london-boulevard
https://locations.tacobell.com/ut/west-valley-city/1826-west-4100-south.html,ut,west-valley-city,1826-west-4100-south
https://locations.tacobell.com/ut/eagle-mountain/4265-n--pony-express-parkway.html,ut,eagle-mountain,4265-n--pony-express-parkway
https://locations.tacobell.com/ut/nephi/1542-s--main-st.html,ut,nephi,1542-s--main-st
https://locations.tacobell.com/wa/lynden/8169-guide-meridian-rd-.html,wa,lynden,8169-guide-meridian-rd-
https://locations.tacobell.com/va/stafford/1941-richmond-hwy.html,va,stafford,1941-richmond-hwy
https://locations.tacobell.com/ut/roy/2746-w-4000-s.html,ut,roy,2746-w-4000-s
https://locations.tacobell.com/va/haymarket/6635-watts-rd-.html,va,haymarket,6635-watts-rd-
https://locations.tacobell.com/va/gate-city/247-kane-street.html,va,gate-city,247-kane-street
https://locations.tacobell.com/va/suffolk/1523-holland-rd.html,va,suffolk,1523-holland-rd
https://locations.tacobell.com/va/big-stone-gap/504-maxfield-rd-.html,va,big-stone-gap,504-maxfield-rd-
https://locations.tacobell.com/va/south-boston/101-pine-lane.html,va,south-boston,101-pine-lane
https://locations.tacobell.com/wa/federal-way/31533-pacific-hwy-s.html,wa,federal-way,31533-pacific-hwy-s
https://locations.tacobell.com/va/midlothian/12751-stone-village-way.html,va,midlothian,12751-stone-village-way
https://locations.tacobell.com/va/spotsylvania/10491-hilltop-plaza-way.html,va,spotsylvania,10491-hilltop-plaza-way
https://locations.tacobell.com/va/richmond/8991-staples-mill-rd.html,va,richmond,8991-staples-mill-rd
https://locations.tacobell.com/wa/spokane/6404-n--ash-st--.html,wa,spokane,6404-n--ash-st--
https://locations.tacobell.com/wa/bremerton/7150-state-route-303.html,wa,bremerton,7150-state-route-303
https://locations.tacobell.com/va/woodbridge/12400-cap-cod-ct.html,va,woodbridge,12400-cap-cod-ct
https://locations.tacobell.com/va/alexandria/417-king-st.html,va,alexandria,417-king-st
https://locations.tacobell.com/wa/ferndale/5720-barrett-rd.html,wa,ferndale,5720-barrett-rd
https://locations.tacobell.com/va/richmond/11240-patterson-ave.html,va,richmond,11240-patterson-ave
https://locations.tacobell.com/va/clintwood/5204-dickenson-highway.html,va,clintwood,5204-dickenson-highway
https://locations.tacobell.com/va/waynesboro/840-shenandoah-village-dr-.html,va,waynesboro,840-shenandoah-village-dr-
https://locations.tacobell.com/va/lynchburg/3351-candlers-mntn-rd.html,va,lynchburg,3351-candlers-mntn-rd
https://locations.tacobell.com/va/orange/507-n-madison-rd.html,va,orange,507-n-madison-rd
https://locations.tacobell.com/va/suffolk/2910-godwin-boulevard.html,va,suffolk,2910-godwin-boulevard
https://locations.tacobell.com/va/virginia-beach/2902-pacific-ave.html,va,virginia-beach,2902-pacific-ave
https://locations.tacobell.com/wa/enumclaw/727-roosevelt-avenue.html,wa,enumclaw,727-roosevelt-avenue
