url,state,city,address_slug
https://locations.tacobell.com/il/belvidere/2056-gateway-center-dr.html,il,belvidere,2056-gateway-center-dr
https://locations.tacobell.com/il/lansing/17943-torrence-avenue.html,il,lansing,17943-torrence-avenue
https://locations.tacobell.com/il/vernon-hills/700-n--milwaukee-ave-.html,il,vernon-hills,700-n--milwaukee-ave-
https://locations.tacobell.com/il/champaign/2003-w--springfield.html,il,champaign,2003-w--springfield
https://locations.tacobell.com/il/chicago/4656-s-cicero-ave.html,il,chicago,4656-s-cicero-ave
https://locations.tacobell.com/il/hazel-crest/3300-w-183rd-st.html,il,hazel-crest,3300-w-183rd-st
https://locations.tacobell.com/il/romeoville/643-n-independence-blvd.html,il,romeoville,643-n-independence-blvd
https://locations.tacobell.com/il/genoa/720-e-main-st.html,il,genoa,720-e-main-st
https://locations.tacobell.com/il/chicago/5245-n--clark-st.html,il,chicago,5245-n--clark-st
https://locations.tacobell.com/il/oak-forest/5301-w-159th-st.html,il,oak-forest,5301-w-159th-st
https://locations.tacobell.com/il/chicago/2410-s-western-ave.html,il,chicago,2410-s-western-ave
https://locations.tacobell.com/il/chicago/6631-south-cicero.html,il,chicago,6631-south-cicero
https://locations.tacobell.com/il/chicago/4437-n-broadway-st.html,il,chicago,4437-n-broadway-st
https://locations.tacobell.com/il/plainfield/12441-s-route-59.html,il,plainfield,12441-s-route-59
https://locations.tacobell.com/il/waterloo/773-north-pointe-drive.html,il,waterloo,773-north-pointe-drive
https://locations.tacobell.com/il/evanston/1737-sherman-ave.html,il,evanston,1737-sherman-ave
https://locations.tacobell.com/il/collinsville/379-north-bluff-rd-.html,il,collinsville,379-north-bluff-rd-
https://locations.tacobell.com/il/chicago/57-n--western-ave-.html,il,chicago,57-n--western-ave-
https://locations.tacobell.com/il/chicago/4523-w-north-ave-.html,il,chicago,4523-w-north-ave-
https://locations.tacobell.com/il/chicago/2407-n--clark-street.html,il,chicago,2407-n--clark-street
https://locations.tacobell.com/il/chicago/920-w-belmont-ave.html,il,chicago,920-w-belmont-ave
https://locations.tacobell.com/il/crete/23210-volbrecht-rd.html,il,crete,23210-volbrecht-rd
https://locations.tacobell.com/il/chicago/7906-s--western-avenue.html,il,chicago,7906-s--western-avenue
https://locations.tacobell.com/il/homer-glen/14348-s--bell-road.html,il,homer-glen,14348-s--bell-road
https://locations.tacobell.com/il/chicago/4614-s-damen-ave.html,il,chicago,4614-s-damen-ave
https://locations.tacobell.com/il/chicago/5350-s-pulaski.html,il,chicago,5350-s-pulaski
https://locations.tacobell.com/il/mattoon/105-swords-drive.html,il,mattoon,105-swords-drive
https://locations.tacobell.com/il/peoria/4115-w--partridge-way.html,il,peoria,4115-w--partridge-way
https://locations.tacobell.com/il/elburn/1075-n-main-street.html,il,elburn,1075-n-main-street
https://locations.tacobell.com/il/mount-vernon/1610-s--10th-st-.html,il,mount-vernon,1610-s--10th-st-
https://locations.tacobell.com/il/chicago/3001-n--broadway.html,il,chicago,3001-n--broadway
https://locations.tacobell.com/il/champaign/512-e--green-street.html,il,champaign,512-e--green-street
https://locations.tacobell.com/il/bartlett/960-s-state-route-59.html,il,bartlett,960-s-state-route-59
https://locations.tacobell.com/il/east-saint-louis/699-state-route-203.html,il,east-saint-louis,699-state-route-203
https://locations.tacobell.com/il/marshall/107-w-trefz.html,il,marshall,107-w-trefz
https://locations.tacobell.com/il/lake-forest/13783-west-oasis-service-road.html,il,lake-forest,13783-west-oasis-service-road
