url,state,city,address_slug,store_id,full_address,zip_code
https://locations.tacobell.com/il/belvidere/2056-gateway-center-dr.html,il,belvidere,2056-gateway-center-dr,041270,"2056 Gateway Center Dr, Belvidere, IL 61008",61008
https://locations.tacobell.com/il/lansing/17943-torrence-avenue.html,il,lansing,17943-torrence-avenue,040018,"17943 Torrence Avenue, Lansing, IL 60438",17943
https://locations.tacobell.com/il/vernon-hills/700-n--milwaukee-ave-.html,il,vernon-hills,700-n--milwaukee-ave-,041115,"700 N. Milwaukee Ave. Suite 148, Vernon Hills, IL 60061",60061
https://locations.tacobell.com/il/champaign/2003-w--springfield.html,il,champaign,2003-w--springfield,041794,"2003 W. Springfield, Champaign, IL 61821",61821
https://locations.tacobell.com/il/chicago/4656-s-cicero-ave.html,il,chicago,4656-s-cicero-ave,040318,"4656 S Cicero Ave, Chicago, IL 60638",60638
https://locations.tacobell.com/il/hazel-crest/3300-w-183rd-st.html,il,hazel-crest,3300-w-183rd-st,041795,"3300 W 183rd St, Hazel Crest, IL 60429",60429
https://locations.tacobell.com/il/romeoville/643-n-independence-blvd.html,il,romeoville,643-n-independence-blvd,040902,"643 N Independence Blvd, Romeoville, IL 60446",60446
https://locations.tacobell.com/il/genoa/720-e-main-st.html,il,genoa,720-e-main-st,040908,"720 E Main St, Genoa, IL 60135",60135
https://locations.tacobell.com/il/chicago/5245-n--clark-st.html,il,chicago,5245-n--clark-st,040904,"5245 N. Clark St, Chicago, IL 60640",60640
https://locations.tacobell.com/il/oak-forest/5301-w-159th-st.html,il,oak-forest,5301-w-159th-st,041843,"5301 W 159th St, Oak Forest, IL 60452",60452
https://locations.tacobell.com/il/chicago/2410-s-western-ave.html,il,chicago,2410-s-western-ave,034775,"2410 S Western Ave, Chicago, IL 60608",60608
https://locations.tacobell.com/il/chicago/6631-south-cicero.html,il,chicago,6631-south-cicero,036218,"6631 South Cicero, Chicago, IL 60638",60638
https://locations.tacobell.com/il/chicago/4437-n-broadway-st.html,il,chicago,4437-n-broadway-st,041137,"4437 N Broadway St, Chicago, IL 60640",60640
https://locations.tacobell.com/il/plainfield/12441-s-route-59.html,il,plainfield,12441-s-route-59,041497,"12441 S Route 59, Plainfield, IL 60585",12441
https://locations.tacobell.com/il/waterloo/773-north-pointe-drive.html,il,waterloo,773-north-pointe-drive,041855,"773 North Pointe Drive, Waterloo, IL 62298",62298
https://locations.tacobell.com/il/evanston/1737-sherman-ave.html,il,evanston,1737-sherman-ave,041664,"1737 Sherman Ave, Evanston, IL 60201",60201
https://locations.tacobell.com/il/collinsville/379-north-bluff-rd-.html,il,collinsville,379-north-bluff-rd-,042117,"379 North Bluff Rd., Collinsville, IL 62234",62234
https://locations.tacobell.com/il/chicago/57-n--western-ave-.html,il,chicago,57-n--western-ave-,040952,"57 N. Western Ave., Chicago, IL 60612",60612
https://locations.tacobell.com/il/chicago/4523-w-north-ave-.html,il,chicago,4523-w-north-ave-,042042,"4523 W North Ave., Chicago, IL 60639",60639
https://locations.tacobell.com/il/chicago/2407-n--clark-street.html,il,chicago,2407-n--clark-street,041823,"2407 N. Clark Street, Chicago, IL 60614",60614
https://locations.tacobell.com/il/chicago/920-w-belmont-ave.html,il,chicago,920-w-belmont-ave,035174,"920 W Belmont Ave, Chicago, IL 60657",60657
https://locations.tacobell.com/il/crete/23210-volbrecht-rd.html,il,crete,23210-volbrecht-rd,034908,"23210 Volbrecht Rd, Crete, IL 60417",23210
https://locations.tacobell.com/il/chicago/7906-s--western-avenue.html,il,chicago,7906-s--western-avenue,036247,"7906 S. Western Avenue, Chicago, IL 60620",60620
https://locations.tacobell.com/il/homer-glen/14348-s--bell-road.html,il,homer-glen,14348-s--bell-road,036292,"14348 S. Bell Road, Homer Glen, IL 60491",14348
https://locations.tacobell.com/il/chicago/4614-s-damen-ave.html,il,chicago,4614-s-damen-ave,035389,"4614 S Damen Ave, Chicago, IL 60609",60609
https://locations.tacobell.com/il/chicago/5350-s-pulaski.html,il,chicago,5350-s-pulaski,036248,"5350 S Pulaski, Chicago, IL 60632",60632
https://locations.tacobell.com/il/mattoon/105-swords-drive.html,il,mattoon,105-swords-drive,036262,"105 Swords Drive, Mattoon, IL 61938",61938
https://locations.tacobell.com/il/peoria/4115-w--partridge-way.html,il,peoria,4115-w--partridge-way,035099,"4115 W. Partridge Way, Peoria, IL 61615",61615
https://locations.tacobell.com/il/elburn/1075-n-main-street.html,il,elburn,1075-n-main-street,035323,"1075 N Main Street, Elburn, IL 60119",60119
https://locations.tacobell.com/il/mount-vernon/1610-s--10th-st-.html,il,mount-vernon,1610-s--10th-st-,036435,"1610 S. 10th St., Mount Vernon, IL 62864",62864
https://locations.tacobell.com/il/chicago/3001-n--broadway.html,il,chicago,3001-n--broadway,036417,"3001 N. Broadway, Chicago, IL 60657",60657
https://locations.tacobell.com/il/champaign/512-e--green-street.html,il,champaign,512-e--green-street,036321,"512 E. Green Street, Champaign, IL 61820",61820
https://locations.tacobell.com/il/bartlett/960-s-state-route-59.html,il,bartlett,960-s-state-route-59,J625084,"960 S State Route 59, Bartlett, IL 60103",60103
https://locations.tacobell.com/il/east-saint-louis/699-state-route-203.html,il,east-saint-louis,699-state-route-203,022954,"699 State Route 203, East Saint Louis, IL 62201",62201
https://locations.tacobell.com/il/marshall/107-w-trefz.html,il,marshall,107-w-trefz,036228,"107 W Trefz, Marshall, IL 62441",62441
https://locations.tacobell.com/il/lake-forest/13783-west-oasis-service-road.html,il,lake-forest,13783-west-oasis-service-road,I571001,"13783 West Oasis Service Road, Lake Forest, IL 60045",13783
https://locations.tacobell.com/il/vernon-hills/906-hawthorn-center.html,il,vernon-hills,906-hawthorn-center,029724,"906 Hawthorn Center, Vernon Hills, IL 60061",60061
https://locations.tacobell.com/il/rockford/7200-harrison-ave.html,il,rockford,7200-harrison-ave,029358,"7200 Harrison Ave, Rockford, IL 61112",61112
https://locations.tacobell.com/il/joliet/3340-mall-loop-dr.html,il,joliet,3340-mall-loop-dr,026719,"3340 Mall Loop Dr, Joliet, IL 60431",60431
https://locations.tacobell.com/il/hinsdale/i-294-milepost-25.html,il,hinsdale,i-294-milepost-25,I571003,"I 294 Milepost 25, Hinsdale, IL 60521",60521
https://locations.tacobell.com/il/chicago/1363-east-53rd-street.html,il,chicago,1363-east-53rd-street,037116,"1363 East 53rd Street, Chicago, IL 60615",60615
https://locations.tacobell.com/il/naperville/1019-east-ogden.html,il,naperville,1019-east-ogden,041555,"1019 East Ogden, Naperville, IL 60563",60563
https://locations.tacobell.com/il/chicago/1429-w-taylor-st.html,il,chicago,1429-w-taylor-st,042110,"1429 W Taylor St, Chicago, IL 60607",60607
https://locations.tacobell.com/il/chicago/5224-n-northwest-hwy.html,il,chicago,5224-n-northwest-hwy,041885,"5224 N Northwest Hwy, Chicago, IL 60630",60630
https://locations.tacobell.com/il/ofallon/1141-central-park-dr-.html,il,ofallon,1141-central-park-dr-,037065,"1141 Central Park Dr., O'Fallon, IL 62269",62269
https://locations.tacobell.com/il/rantoul/629-champaign-avenue.html,il,rantoul,629-champaign-avenue,037143,"629 Champaign Avenue, Rantoul, IL 61866",61866
https://locations.tacobell.com/il/great-lakes/540-cluverius-avenue.html,il,great-lakes,540-cluverius-avenue,036176,"540 Cluverius Avenue - Bldg 400, Great Lakes, IL 60088",60088
https://locations.tacobell.com/il/north-riverside/7501-w-cermak-road.html,il,north-riverside,7501-w-cermak-road,027614,"7501 W Cermak Road, North Riverside, IL 60546",60546
https://locations.tacobell.com/il/chicago-ridge/444-chicago-ridge-mall.html,il,chicago-ridge,444-chicago-ridge-mall,026028,"444 Chicago Ridge Mall, Chicago Ridge, IL 60415",60415
https://locations.tacobell.com/il/orland-park/364-orland-square-drive.html,il,orland-park,364-orland-square-drive,029431,"364 Orland Square Drive, Orland Park, IL 60462",60462
https://locations.tacobell.com/il/chicago/255-w-garfield-blvd.html,il,chicago,255-w-garfield-blvd,036389,"255 W Garfield Blvd, Chicago, IL 60621",60621
https://locations.tacobell.com/il/chicago/948-w-armitage.html,il,chicago,948-w-armitage,041824,"948 W Armitage, Chicago, IL 60614",60614
https://locations.tacobell.com/il/chicago/941-w-randolph-st.html,il,chicago,941-w-randolph-st,037205,"941 W Randolph St, Chicago, IL 60607",60607
https://locations.tacobell.com/il/chicago/1107-w--addison.html,il,chicago,1107-w--addison,037329,"1107 W. Addison, Chicago, IL 60613",60613
https://locations.tacobell.com/il/chicago/5312-w-belmont-ave.html,il,chicago,5312-w-belmont-ave,037337,"5312 W Belmont Ave, Chicago, IL 60641",60641
https://locations.tacobell.com/il/forest-park/161-s-harlem-ave.html,il,forest-park,161-s-harlem-ave,037524,"161 S Harlem Ave, Forest Park, IL 60130",60130
https://locations.tacobell.com/il/marion/928-w--main-street.html,il,marion,928-w--main-street,039139,"928 W. Main Street, Marion, IL 62959",62959
https://locations.tacobell.com/il/morton-grove/8840-waukegan-rd.html,il,morton-grove,8840-waukegan-rd,037330,"8840 Waukegan Rd, Morton Grove, IL 60053",60053
https://locations.tacobell.com/il/chicago/1160-n--clark.html,il,chicago,1160-n--clark,036430,"1160 N. Clark, Chicago, IL 60610",60610
https://locations.tacobell.com/il/aurora/1504-mesa-lane.html,il,aurora,1504-mesa-lane,037826,"1504 Mesa Lane, Aurora, IL 60502",60502
https://locations.tacobell.com/il/harwood-heights/5050-n--harlem-ave.html,il,harwood-heights,5050-n--harlem-ave,037353,"5050 N. Harlem Ave, Harwood Heights, IL 60706",60706
https://locations.tacobell.com/il/shorewood/996-brook-forest-avenue.html,il,shorewood,996-brook-forest-avenue,026756,"996 Brook Forest Avenue, Shorewood, IL 60431",60431
https://locations.tacobell.com/il/des-plaines/9870-n-milwaukee.html,il,des-plaines,9870-n-milwaukee,036200,"9870 N Milwaukee, Des Plaines, IL 60016",60016
https://locations.tacobell.com/il/schaumburg/951-s-roselle-rd.html,il,schaumburg,951-s-roselle-rd,002682,"951 S Roselle Rd, Schaumburg, IL 60193",60193
https://locations.tacobell.com/il/rosemont/9467-w-higgins-rd.html,il,rosemont,9467-w-higgins-rd,036210,"9467 W Higgins Rd, Rosemont, IL 60018",60018
https://locations.tacobell.com/il/des-plaines/945-elmhurst-rd.html,il,des-plaines,945-elmhurst-rd,002907,"945 Elmhurst Rd, Des Plaines, IL 60016",60016
https://locations.tacobell.com/il/orland-hills/9281-159th-st.html,il,orland-hills,9281-159th-st,026743,"9281 159th St, Orland Hills, IL 60487",60487
https://locations.tacobell.com/il/troy/908-edwardsville-road.html,il,troy,908-edwardsville-road,018366,"908 Edwardsville Road, Troy, IL 62294",62294
https://locations.tacobell.com/il/olney/908-east-main-street.html,il,olney,908-east-main-street,028900,"908 East Main Street, Olney, IL 62450",62450
https://locations.tacobell.com/il/mundelein/900-n--route-83.html,il,mundelein,900-n--route-83,032104,"900 N. Route 83, Mundelein, IL 60060",60060
https://locations.tacobell.com/il/hickory-hills/8760-w-95th-street.html,il,hickory-hills,8760-w-95th-street,002872,"8760 W 95th Street, Hickory Hills, IL 60457",60457
https://locations.tacobell.com/il/peoria/8711-n-knoxville.html,il,peoria,8711-n-knoxville,004066,"8711 N Knoxville, Peoria, IL 61615",61615
https://locations.tacobell.com/il/galesburg/850-n-henderson-st.html,il,galesburg,850-n-henderson-st,036359,"850 N Henderson St, Galesburg, IL 61401",61401
https://locations.tacobell.com/il/jacksonville/837-w-morton.html,il,jacksonville,837-w-morton,004982,"837 W Morton, Jacksonville, IL 62650",62650
https://locations.tacobell.com/il/skokie/8329-skokie-blvd.html,il,skokie,8329-skokie-blvd,036190,"8329 Skokie Blvd, Skokie, IL 60076",60076
https://locations.tacobell.com/il/west-frankfort/832-factory-outlet-dr-.html,il,west-frankfort,832-factory-outlet-dr-,033294,"832 Factory Outlet Dr., West Frankfort, IL 62896",62896
https://locations.tacobell.com/il/quincy/826-broadway.html,il,quincy,826-broadway,036534,"826 Broadway, Quincy, IL 62301",62301
https://locations.tacobell.com/il/melrose-park/825-w-north-ave.html,il,melrose-park,825-w-north-ave,036178,"825 W North Ave, Melrose Park, IL 60160",60160
https://locations.tacobell.com/il/winnebago/805-cannell-puri-court.html,il,winnebago,805-cannell-puri-court,032113,"805 Cannell-Puri Court, Winnebago, IL 61088",61088
https://locations.tacobell.com/il/lake-zurich/801-w-main-st.html,il,lake-zurich,801-w-main-st,036184,"801 W Main St, Lake Zurich, IL 60047",60047
https://locations.tacobell.com/il/chicago/7856-s--stoney-island-ave.html,il,chicago,7856-s--stoney-island-ave,030407,"7856 S. Stoney Island Ave, Chicago, IL 60649",60649
https://locations.tacobell.com/il/hanover-park/7660-barrington-road.html,il,hanover-park,7660-barrington-road,026744,"7660 Barrington Road, Hanover Park, IL 60133",60133
https://locations.tacobell.com/il/palos-hills/7601-w-111th-st.html,il,palos-hills,7601-w-111th-st,002747,"7601 W 111th St, Palos Hills, IL 60465",60465
https://locations.tacobell.com/il/belleville/760-carlyle-ave.html,il,belleville,760-carlyle-ave,029678,"760 Carlyle Ave, Belleville, IL 62221",62221
https://locations.tacobell.com/il/romeoville/76-s--weber-rd-.html,il,romeoville,76-s--weber-rd-,026752,"76 S. Weber Rd., Romeoville, IL 60446",60446
https://locations.tacobell.com/il/niles/7535-n-harlem-ave.html,il,niles,7535-n-harlem-ave,036182,"7535 N Harlem Ave, Niles, IL 60714",60714
https://locations.tacobell.com/il/decatur/753-pershing-road.html,il,decatur,753-pershing-road,020134,"753 Pershing Road, Decatur, IL 62526",62526
https://locations.tacobell.com/il/forest-park/7510-roosevelt-rd.html,il,forest-park,7510-roosevelt-rd,002750,"7510 Roosevelt Rd, Forest Park, IL 60130",60130
https://locations.tacobell.com/il/downers-grove/7451-lemont-rd.html,il,downers-grove,7451-lemont-rd,026740,"7451 Lemont Rd, Downers Grove, IL 60516",60516
https://locations.tacobell.com/il/darien/7419-s-cass-ave.html,il,darien,7419-s-cass-ave,002873,"7419 S Cass Ave, Darien, IL 60561",60561
https://locations.tacobell.com/il/bloomingdale/74-stratford-dr-.html,il,bloomingdale,74-stratford-dr-,002998,"74 Stratford Dr., Bloomingdale, IL 60108",60108
https://locations.tacobell.com/il/springfield/731-adlai-stevenson-dr-.html,il,springfield,731-adlai-stevenson-dr-,022189,"731 Adlai Stevenson Dr., Springfield, IL 62704",62704
https://locations.tacobell.com/il/tinley-park/7224-w--191st-st-.html,il,tinley-park,7224-w--191st-st-,026757,"7224 W. 191st St., Tinley Park, IL 60477",60477
https://locations.tacobell.com/il/harrisburg/712-s--commercial-st-.html,il,harrisburg,712-s--commercial-st-,028501,"712 S. Commercial St., Harrisburg, IL 62946",62946
https://locations.tacobell.com/il/wauconda/705-w-liberty-st.html,il,wauconda,705-w-liberty-st,032106,"705 W Liberty St, Wauconda, IL 60084",60084
https://locations.tacobell.com/il/alton/70-homer-adams-pkwy.html,il,alton,70-homer-adams-pkwy,029677,"70 Homer Adams Pkwy, Alton, IL 62002",62002
https://locations.tacobell.com/il/berwyn/6956-ogden-ave.html,il,berwyn,6956-ogden-ave,002433,"6956 Ogden Ave, Berwyn, IL 60402",60402
https://locations.tacobell.com/il/chicago/6944-archer.html,il,chicago,6944-archer,002513,"6944 Archer, Chicago, IL 60638",60638
https://locations.tacobell.com/il/streamwood/665-s--sutton-rd-.html,il,streamwood,665-s--sutton-rd-,026754,"665 S. Sutton Rd., Streamwood, IL 60107",60107
https://locations.tacobell.com/il/chicago/6622-w--fullerton-ave-.html,il,chicago,6622-w--fullerton-ave-,036191,"6622 W. Fullerton Ave., Chicago, IL 60639",60639
https://locations.tacobell.com/il/cary/660-northwest-highway.html,il,cary,660-northwest-highway,030402,"660 Northwest Highway, Cary, IL 60013",60013
https://locations.tacobell.com/il/fairview-heights/6599-n-illinois-st-.html,il,fairview-heights,6599-n-illinois-st-,029683,"6599 N Illinois St., Fairview Heights, IL 62208",62208
https://locations.tacobell.com/il/chicago/6460-n-sheridan-road.html,il,chicago,6460-n-sheridan-road,031780,"6460 N Sheridan Road, Chicago, IL 60626",60626
https://locations.tacobell.com/il/gurnee/6360-grand-ave.html,il,gurnee,6360-grand-ave,036197,"6360 Grand Ave, Gurnee, IL 60031",60031
https://locations.tacobell.com/il/benton/634-west-main-street.html,il,benton,634-west-main-street,L518171,"634 West Main Street, Benton, IL 62812",62812
https://locations.tacobell.com/il/kewanee/623-tenney-st.html,il,kewanee,623-tenney-st,036358,"623 Tenney St, Kewanee, IL 61443",61443
