url,state,city,address_slug,store_id,full_address,zip_code
https://locations.tacobell.com/co/windsor/101-12th-street.html,co,windsor,101-12th-street,041490,"101 12th Street, Windsor, CO 80550",80550
https://locations.tacobell.com/co/colorado-springs/450-runway-point.html,co,colorado-springs,450-runway-point,040310,"450 Runway Point, Colorado Springs, CO 80916",80916
https://locations.tacobell.com/co/colorado-springs/3521-blue-horizon-view.html,co,colorado-springs,3521-blue-horizon-view,040322,"3521 Blue Horizon View, Colorado Springs, CO 80924",80924
https://locations.tacobell.com/co/sterling/1301-west-main-street.html,co,sterling,1301-west-main-street,041770,"1301 West Main Street, Sterling, CO 80751",80751
https://locations.tacobell.com/co/highlands-ranch/3984-red-cedar-drive.html,co,highlands-ranch,3984-red-cedar-drive,041775,"3984 Red Cedar Drive, Highlands Ranch, CO 80129",80129
https://locations.tacobell.com/de/dover/25-jerome-drive.html,de,dover,25-jerome-drive,037077,"25 Jerome Drive, Dover, DE 19901",19901
https://locations.tacobell.com/dc/washington/808-7th-street-nw.html,dc,washington,808-7th-street-nw,040573,"808 7th Street NW, Washington, DC 20001",20001
https://locations.tacobell.com/co/arvada/9105-howell-street.html,co,arvada,9105-howell-street,037713,"9105 Howell Street, Arvada, CO 80005",80005
https://locations.tacobell.com/dc/washington/625-h-street-ne.html,dc,washington,625-h-street-ne,040994,"625 H Street NE Suite A, Washington, DC 20002",20002
https://locations.tacobell.com/dc/washington/1412-u-street-nw.html,dc,washington,1412-u-street-nw,041667,"1412 U Street NW, Washington, DC 20009",20009
https://locations.tacobell.com/co/denver/3833-w--38th-ave.html,co,denver,3833-w--38th-ave,034914,"3833 w. 38th ave, Denver, CO 80211",80211
https://locations.tacobell.com/de/harrington/16680-s--dupont-hwy.html,de,harrington,16680-s--dupont-hwy,034798,"16680 S. Dupont Hwy, Harrington, DE 19952",16680
https://locations.tacobell.com/co/grand-junction/2897-north-avenue.html,co,grand-junction,2897-north-avenue,035012,"2897 North Avenue, Grand Junction, CO 81501",81501
https://locations.tacobell.com/ct/meriden/467-w-main-st.html,ct,meriden,467-w-main-st,034373,"467 W Main St, Meriden, CT 06451",06451
https://locations.tacobell.com/co/wellington/8050-6th-street.html,co,wellington,8050-6th-street,034942,"8050 6th Street, Wellington, CO 80549",80549
https://locations.tacobell.com/co/erie/2375-highway-7.html,co,erie,2375-highway-7,035137,"2375 Highway 7, Erie, CO 80516",80516
https://locations.tacobell.com/de/claymont/609-naamans-rd.html,de,claymont,609-naamans-rd,K071056,"609 Naamans Rd, Claymont, DE 19703",19703
https://locations.tacobell.com/de/millsboro/26688-centerview-dr-.html,de,millsboro,26688-centerview-dr-,036033,"26688 Centerview Dr., Millsboro, DE 19966",26688
https://locations.tacobell.com/ct/farmington/5-westfarms-mall.html,ct,farmington,5-westfarms-mall,026730,"5 Westfarms Mall, Farmington, CT 06032",06032
https://locations.tacobell.com/ct/manchester/194-buckland-hills-drive.html,ct,manchester,194-buckland-hills-drive,026786,"194 Buckland Hills Drive, Manchester, CT 06042",06042
https://locations.tacobell.com/dc/washington/50-massachusetts-ave-ne.html,dc,washington,50-massachusetts-ave-ne,026658,"50 Massachusetts Ave NE, Washington, DC 20002",20002
https://locations.tacobell.com/ct/milldale/1875-meriden-waterbury-turnpike.html,ct,milldale,1875-meriden-waterbury-turnpike,23168,"1875 Meriden Waterbury Turnpike, Milldale, CT 06467",06467
https://locations.tacobell.com/co/brighton/4765-e--bridge-st-.html,co,brighton,4765-e--bridge-st-,036552,"4765 E. Bridge St., Brighton, CO 80601",80601
https://locations.tacobell.com/co/lone-tree/9802-yosemite-street.html,co,lone-tree,9802-yosemite-street,042777,"9802 Yosemite Street, Lone Tree, CO 80124",80124
https://locations.tacobell.com/de/smyrna/134-n-dupont-blvd.html,de,smyrna,134-n-dupont-blvd,K071050,"134 N Dupont Blvd, Smyrna, DE 19977",19977
https://locations.tacobell.com/co/windsor/6465-crossroads-blvd.html,co,windsor,6465-crossroads-blvd,037090,"6465 crossroads blvd, Windsor, CO 80550",80550
https://locations.tacobell.com/ct/milford/1201-boston-post-rd.html,ct,milford,1201-boston-post-rd,023278,"1201 Boston Post Rd, Milford, CT 06460",06460
https://locations.tacobell.com/de/camden/344-walmart-drive.html,de,camden,344-walmart-drive,K071091,"344 Walmart Drive, Camden, DE 19934",19934
https://locations.tacobell.com/co/colorado-springs/1030-e--stewart-avenue.html,co,colorado-springs,1030-e--stewart-avenue,024036,"1030 E. Stewart Avenue, Colorado Springs, CO 80914",80914
https://locations.tacobell.com/ct/trumbull/5065-main-street.html,ct,trumbull,5065-main-street,023894,"5065 Main Street, Trumbull, CT 06611",06611
https://locations.tacobell.com/co/fort-collins/1101-central-avenue-mall.html,co,fort-collins,1101-central-avenue-mall,036118,"1101 Central Avenue Mall, Fort Collins, CO 80521",80521
https://locations.tacobell.com/ct/norwalk/315-westport-ave.html,ct,norwalk,315-westport-ave,C160042,"315 Westport Ave, Norwalk, CT 06851",06851
https://locations.tacobell.com/co/denver/5620-n-beeler-st.html,co,denver,5620-n-beeler-st,036408,"5620 N Beeler St, Denver, CO 80239",80239
https://locations.tacobell.com/co/thornton/144th-and-washington.html,co,thornton,144th-and-washington,037500,"144th and Washington, Thornton, CO 80023",80023
https://locations.tacobell.com/dc/washington/3100-14th-street-nw.html,dc,washington,3100-14th-street-nw,036909,"3100 14th Street NW Ste 103, Washington, DC 20010",20010
https://locations.tacobell.com/ct/rocky-hill/1780-silas-deane-highway.html,ct,rocky-hill,1780-silas-deane-highway,037827,"1780 Silas Deane Highway, Rocky Hill, CT 06067",06067
https://locations.tacobell.com/co/broomfield/60-w--flatiron-crossing-dr-.html,co,broomfield,60-w--flatiron-crossing-dr-,039657,"60 W. Flatiron Crossing Dr., Broomfield, CO 80021",80021
https://locations.tacobell.com/ct/waterbury/224-kukas-lane.html,ct,waterbury,224-kukas-lane,034965,"224 Kukas Lane, Waterbury, CT 06705",06705
https://locations.tacobell.com/co/lafayette/2960-arapahoe-rd.html,co,lafayette,2960-arapahoe-rd,038772,"2960 Arapahoe Rd, Lafayette, CO 80026",80026
https://locations.tacobell.com/co/colorado-springs/13014-touchstone-view.html,co,colorado-springs,13014-touchstone-view,038844,"13014 Touchstone View, Colorado Springs, CO 80921",13014
https://locations.tacobell.com/co/denver/1600-glenarm-place.html,co,denver,1600-glenarm-place,039656,"1600 Glenarm Place, Denver, CO 80205",80205
https://locations.tacobell.com/co/grand-junction/2674-tracy-ann-road.html,co,grand-junction,2674-tracy-ann-road,040115,"2674 Tracy Ann Road, Grand Junction, CO 81503",81503
https://locations.tacobell.com/co/pueblo-west/99-s-mcculloch-blvd.html,co,pueblo-west,99-s-mcculloch-blvd,037403,"99 S McCulloch Blvd, Pueblo West, CO 81007",81007
https://locations.tacobell.com/ct/waterbury/973-wolcott-street.html,ct,waterbury,973-wolcott-street,029324,"973 Wolcott Street, Waterbury, CT 06705",06705
https://locations.tacobell.com/ct/branford/960-w-main-st.html,ct,branford,960-w-main-st,029320,"960 W Main St, Branford, CT 06405",06405
https://locations.tacobell.com/co/castle-rock/95-rio-grande.html,co,castle-rock,95-rio-grande,036111,"95 Rio Grande, Castle Rock, CO 80104",80104
https://locations.tacobell.com/ct/wallingford/932-n-colony-road.html,ct,wallingford,932-n-colony-road,029303,"932 N Colony Road, Wallingford, CT 06492",06492
https://locations.tacobell.com/co/arvada/9200-ralston-road.html,co,arvada,9200-ralston-road,E720232,"9200 Ralston Road, Arvada, CO 80002",80002
https://locations.tacobell.com/co/brighton/920-bridge-st.html,co,brighton,920-bridge-st,033842,"920 Bridge St, Brighton, CO 80601",80601
https://locations.tacobell.com/ct/orange/89-boston-post-rd.html,ct,orange,89-boston-post-rd,029327,"89 Boston Post Rd, Orange, CT 06477",06477
https://locations.tacobell.com/co/arvada/8760-wadsworth-blvd-.html,co,arvada,8760-wadsworth-blvd-,033858,"8760 Wadsworth Blvd., Arvada, CO 80003",80003
https://locations.tacobell.com/co/greenwood-village/8695-e-arapahoe-rd.html,co,greenwood-village,8695-e-arapahoe-rd,033850,"8695 E Arapahoe Rd, Greenwood Village, CO 80112",80112
https://locations.tacobell.com/co/frisco/865-summit-blvd-.html,co,frisco,865-summit-blvd-,021443,"865 Summit Blvd., Frisco, CO 80443",80443
https://locations.tacobell.com/ct/windsor-locks/86-ella-grasso-turnpike.html,ct,windsor-locks,86-ella-grasso-turnpike,029313,"86 Ella Grasso Turnpike, Windsor Locks, CT 06096",06096
https://locations.tacobell.com/ct/middletown/851-washington-st.html,ct,middletown,851-washington-st,029328,"851 Washington St, Middletown, CT 06457",06457
https://locations.tacobell.com/co/littleton/8500-w-crestline.html,co,littleton,8500-w-crestline,004438,"8500 W Crestline Unit 8, Littleton, CO 80123",80123
https://locations.tacobell.com/co/grand-junction/850-north-ave.html,co,grand-junction,850-north-ave,000951,"850 North Ave, Grand Junction, CO 81501",81501
