url,state,city,address_slug,store_id,full_address,zip_code,latitude,longitude
https://locations.tacobell.com/az/sierra-vista/3466-canyon-de-flores.html,az,sierra-vista,3466-canyon-de-flores,040508,"3466 Canyon De Flores, Sierra Vista, AZ 85650",85650,31.5060291,-110.2563686
https://locations.tacobell.com/az/quartzsite/1201-west-main-street.html,az,quartzsite,1201-west-main-street,041389,"1201 West Main Street, Quartzsite, AZ 85359",85359,33.6615366,-114.236832
https://locations.tacobell.com/az/surprise/10810-n--cotton-lane.html,az,surprise,10810-n--cotton-lane,041323,"10810 N. Cotton Lane, Surprise, AZ 85388",10810,33.588709,-112.4267758
https://locations.tacobell.com/az/phoenix/1919-w--baseline-road.html,az,phoenix,1919-w--baseline-road,040410,"1919 W. Baseline Road, Phoenix, AZ 85041",85041,33.3777133,-112.1007787
https://locations.tacobell.com/az/glendale/4346-w--glendale-avenue.html,az,glendale,4346-w--glendale-avenue,040396,"4346 W. Glendale Avenue, Glendale, AZ 85301",85301,33.5391259,-112.1534857
https://locations.tacobell.com/az/maricopa/42080-w--maricopa-casa-grande-hwy.html,az,maricopa,42080-w--maricopa-casa-grande-hwy,041069,"42080 W. Maricopa-Casa Grande Hwy, Maricopa, AZ 85138",42080,33.0400096,-112.0191672
https://locations.tacobell.com/az/tucson/9535-e-golf-links-road.html,az,tucson,9535-e-golf-links-road,041091,"9535 E Golf Links Road, Tucson, AZ 85730",85730,32.1925038,-110.7888214
https://locations.tacobell.com/az/surprise/16346-w-pat-tillman-blvd.html,az,surprise,16346-w-pat-tillman-blvd,041181,"16346 W Pat Tillman Blvd, Surprise, AZ 85387",16346,33.6973938,-112.4105505
https://locations.tacobell.com/az/glendale/8211-w--glendale-avenue.html,az,glendale,8211-w--glendale-avenue,041327,"8211 W. Glendale Avenue, Glendale, AZ 85305",85305,33.5376581,-112.2353944
https://locations.tacobell.com/az/tempe/855-w--baseline.html,az,tempe,855-w--baseline,037574,"855 W. Baseline, Tempe, AZ 85283",85283,33.3754967,-111.956186
https://locations.tacobell.com/az/tempe/1336-w--university-drive.html,az,tempe,1336-w--university-drive,035132,"1336 W. University Drive, Tempe, AZ 85281",85281,33.4221527,-111.9600414
https://locations.tacobell.com/az/queen-creek/50-west-ocotillo-road.html,az,queen-creek,50-west-ocotillo-road,041633,"50 West Ocotillo Road, Queen Creek, AZ 85142",85142,33.249512,-111.5645319
https://locations.tacobell.com/az/phoenix/201-e--washington.html,az,phoenix,201-e--washington,035456,"201 E. Washington Suite 105, Phoenix, AZ 85004",85004,33.4476902,-112.0710709
https://locations.tacobell.com/az/buckeye/1560-n--verrado-way.html,az,buckeye,1560-n--verrado-way,034918,"1560 N. Verrado Way, Buckeye, AZ 85396",85396,33.4661734,-112.504288
https://locations.tacobell.com/az/tempe/423-s-mill-ave.html,az,tempe,423-s-mill-ave,036493,"423 S Mill Ave, Tempe, AZ 85281",85281,33.4259507,-111.939815
https://locations.tacobell.com/az/window-rock/state-highway-264-&-ir-12.html,az,window-rock,state-highway-264-&-ir-12,031484,"State Highway 264 & IR 12, Window Rock, AZ 86515",86515,35.6726317,-109.0580211
https://locations.tacobell.com/az/eloy/2949-north-toltec.html,az,eloy,2949-north-toltec,031838,"2949 North Toltec Ta #7, Eloy, AZ 85131",85131,32.7731503,-111.6172576
https://locations.tacobell.com/az/tucson/5570-east-travel-plaza-way.html,az,tucson,5570-east-travel-plaza-way,029343,"5570 East Travel Plaza Way, Tucson, AZ 85756",85756,32.1260538,-110.8737371
https://locations.tacobell.com/az/gila-bend/820-west-pima.html,az,gila-bend,820-west-pima,029861,"820 West Pima, Gila Bend, AZ 85337",85337,32.9443505,-112.7333455
https://locations.tacobell.com/az/tonopah/1010-n--339th-avenue.html,az,tonopah,1010-n--339th-avenue,022864,"1010 N. 339th Avenue, Tonopah, AZ 85354",85354,33.4585106,-112.7837978
https://locations.tacobell.com/az/benson/453-w--4th-st-.html,az,benson,453-w--4th-st-,041882,"453 W. 4th St., Benson, AZ 85602",85602,31.9699832,-110.3051328
https://locations.tacobell.com/az/scottsdale/7901-e--mcdowell-rd.html,az,scottsdale,7901-e--mcdowell-rd,041975,"7901 E. McDowell Rd, Scottsdale, AZ 85257",85257,33.4654064,-111.910799
https://locations.tacobell.com/az/white-hills/20375-us-93.html,az,white-hills,20375-us-93,041959,"20375 US-93, White Hills, AZ 86445",20375,35.7199789,-114.4855181
https://locations.tacobell.com/az/sun-lakes/25500-s-arizona-avenue.html,az,sun-lakes,25500-s-arizona-avenue,041865,"25500 S Arizona Avenue, Sun Lakes, AZ 85248",25500,33.2152398,-111.8417436
https://locations.tacobell.com/az/tucson/1054-e-tucson-marketplace-blvd.html,az,tucson,1054-e-tucson-marketplace-blvd,037292,"1054 E Tucson Marketplace Blvd, Tucson, AZ 85713",85713,32.1867234,-110.9558901
https://locations.tacobell.com/az/phoenix/3445-w-van-buren-st.html,az,phoenix,3445-w-van-buren-st,037178,"3445 W Van Buren St, Phoenix, AZ 85009",85009,33.4510468,-112.1340769
https://locations.tacobell.com/az/phoenix/3300-w-camelback-rd.html,az,phoenix,3300-w-camelback-rd,035295,"3300 W Camelback Rd Bldg 11, Phoenix, AZ 85017",85017,33.5131895,-112.1298877
https://locations.tacobell.com/az/gilbert/4133-e--williams-field-road.html,az,gilbert,4133-e--williams-field-road,037648,"4133 E. Williams Field Road, Gilbert, AZ 85295",85295,33.3066435,-111.7010549
https://locations.tacobell.com/az/mesa/1125-s-signal-butte-rd.html,az,mesa,1125-s-signal-butte-rd,041631,"1125 S Signal Butte Rd, Mesa, AZ 85208",85208,33.3946968,-111.5979352
https://locations.tacobell.com/az/vail/13440-e-mary-ann-cleveland-way.html,az,vail,13440-e-mary-ann-cleveland-way,037719,"13440 E Mary Ann Cleveland Way, Vail, AZ 85641",13440,32.050926,-110.7069826
https://locations.tacobell.com/az/marana/13924-n-sandario-rd.html,az,marana,13924-n-sandario-rd,036501,"13924 N Sandario Rd, Marana, AZ 85653",13924,32.4592998,-111.2168944
https://locations.tacobell.com/az/litchfield-park/4955-n--dysart-road.html,az,litchfield-park,4955-n--dysart-road,037710,"4955 N. Dysart Road, Litchfield Park, AZ 85340",85340,33.5076542,-112.340785
https://locations.tacobell.com/az/phoenix/1640-s--7th-street.html,az,phoenix,1640-s--7th-street,037813,"1640 S. 7th Street, Phoenix, AZ 85003",85003,33.4321217,-112.0652272
https://locations.tacobell.com/az/tempe/9960-south-rural-road.html,az,tempe,9960-south-rural-road,037549,"9960 South Rural Road, Tempe, AZ 85284",85284,33.3227971,-111.9283025
https://locations.tacobell.com/az/avondale/9940-w-mcdowell-rd-.html,az,avondale,9940-w-mcdowell-rd-,027369,"9940 W McDowell Rd., Avondale, AZ 85392",85392,33.4648065,-112.2737957
https://locations.tacobell.com/az/tolleson/9850-w--lower-buckeye-rd-.html,az,tolleson,9850-w--lower-buckeye-rd-,032739,"9850 W. Lower Buckeye Rd., Tolleson, AZ 85353",85353,33.4216078,-112.2710365
https://locations.tacobell.com/az/peoria/9831-w--happy-valley-rd-.html,az,peoria,9831-w--happy-valley-rd-,029518,"9831 W. Happy Valley Rd., Peoria, AZ 85383",85383,33.7101858,-112.2698856
https://locations.tacobell.com/az/apache-junction/97-west-apache-trail.html,az,apache-junction,97-west-apache-trail,041624,"97 West Apache Trail, Apache Junction, AZ 85120",85120,33.4148059,-111.5522748
https://locations.tacobell.com/az/glendale/9380-w--northern-avenue.html,az,glendale,9380-w--northern-avenue,029517,"9380 W. Northern Avenue, Glendale, AZ 85305",85305,33.5526367,-112.2094689
https://locations.tacobell.com/az/mesa/9315-e-baseline-road.html,az,mesa,9315-e-baseline-road,041625,"9315 E Baseline Road, Mesa, AZ 85209",85209,33.3787078,-111.6338752
https://locations.tacobell.com/az/peoria/9251-w-union-hills-dr.html,az,peoria,9251-w-union-hills-dr,042227,"9251 W Union Hills Dr, Peoria, AZ 85382",85382,33.6521755,-112.2572943
https://locations.tacobell.com/az/mesa/917-n--dobson-rd-.html,az,mesa,917-n--dobson-rd-,029494,"917 N. Dobson Rd., Mesa, AZ 85201",85201,33.433252,-111.870142
https://locations.tacobell.com/az/tempe/912-e-apache-blvd.html,az,tempe,912-e-apache-blvd,021245,"912 E Apache Blvd, Tempe, AZ 85281",85281,33.4165326,-111.9397217
https://locations.tacobell.com/az/scottsdale/9059-e-indian-bend-rd.html,az,scottsdale,9059-e-indian-bend-rd,037542,"9059 E Indian Bend Rd, Scottsdale, AZ 85250",85250,33.5375704,-111.8850378
https://locations.tacobell.com/az/phoenix/9019-n-19th-ave-.html,az,phoenix,9019-n-19th-ave-,000067,"9019 N 19th Ave., Phoenix, AZ 85021",85021,33.5686334,-112.0991691
https://locations.tacobell.com/az/gilbert/885-west-warner-road.html,az,gilbert,885-west-warner-road,037555,"885 West Warner Road, Gilbert, AZ 85233",85233,33.3348243,-111.8091683
https://locations.tacobell.com/az/phoenix/8645-n--7th-st-.html,az,phoenix,8645-n--7th-st-,022456,"8645 N. 7th St., Phoenix, AZ 85020",85020,33.5639389,-112.0648616
https://locations.tacobell.com/az/tucson/8578-east-broadway-blvd.html,az,tucson,8578-east-broadway-blvd,031726,"8578 East Broadway Blvd, Tucson, AZ 85710",85710,32.2204081,-110.8092618
https://locations.tacobell.com/az/prescott/847-miller-valley-road.html,az,prescott,847-miller-valley-road,019980,"847 Miller Valley Road, Prescott, AZ 86301",86301,34.5567963,-112.4817182
https://locations.tacobell.com/az/peoria/8301-w-peoria-ave.html,az,peoria,8301-w-peoria-ave,029513,"8301 W Peoria Ave, Peoria, AZ 85345",85345,33.5818582,-112.236671
https://locations.tacobell.com/az/tucson/8084-north-cortaro-road.html,az,tucson,8084-north-cortaro-road,030945,"8084 North Cortaro Road, Tucson, AZ 85743",85743,32.3535727,-111.094209
