url,state,city,address_slug
https://locations.tacobell.com/ar/little-rock/10611-colonel-glenn-road.html,ar,little-rock,10611-colonel-glenn-road
https://locations.tacobell.com/al/auburn/1521-east-glenn-avenue.html,al,auburn,1521-east-glenn-avenue
https://locations.tacobell.com/ar/benton/2022-highway-5-n-.html,ar,benton,2022-highway-5-n-
https://locations.tacobell.com/al/oxford/41-commons-way.html,al,oxford,41-commons-way
https://locations.tacobell.com/al/auburn/1365-n-donahue-drive.html,al,auburn,1365-n-donahue-drive
https://locations.tacobell.com/ar/prairie-grove/1030-east-parks-street.html,ar,prairie-grove,1030-east-parks-street
https://locations.tacobell.com/al/dothan/3282-reeves-street.html,al,dothan,3282-reeves-street
https://locations.tacobell.com/ar/mountain-view/602-east-main-street.html,ar,mountain-view,602-east-main-street
https://locations.tacobell.com/al/sylacauga/38-mcs-boulevard.html,al,sylacauga,38-mcs-boulevard
https://locations.tacobell.com/al/calera/5005-highway-31.html,al,calera,5005-highway-31
https://locations.tacobell.com/al/phenix-city/3509-crosswinds-drive.html,al,phenix-city,3509-crosswinds-drive
https://locations.tacobell.com/al/centreville/702-walnut-street.html,al,centreville,702-walnut-street
https://locations.tacobell.com/ar/little-rock/2612-cantrell-road.html,ar,little-rock,2612-cantrell-road
https://locations.tacobell.com/al/grand-bay/9170-grand-bay-wilmer-rd-s.html,al,grand-bay,9170-grand-bay-wilmer-rd-s
https://locations.tacobell.com/al/alabaster/9187-highway-119.html,al,alabaster,9187-highway-119
https://locations.tacobell.com/ar/lowell/924-west-monroe-avenue.html,ar,lowell,924-west-monroe-avenue
https://locations.tacobell.com/al/tuscaloosa/4900-doris-pate-drive.html,al,tuscaloosa,4900-doris-pate-drive
https://locations.tacobell.com/al/ozark/1566-s--highway-231.html,al,ozark,1566-s--highway-231
https://locations.tacobell.com/al/tuscumbia/5117-highway-43-s.html,al,tuscumbia,5117-highway-43-s
https://locations.tacobell.com/ar/brinkley/2007-n--main-street.html,ar,brinkley,2007-n--main-street
https://locations.tacobell.com/al/hope-hull/10-wasden-lane.html,al,hope-hull,10-wasden-lane
https://locations.tacobell.com/ar/little-rock/8819-baseline-road.html,ar,little-rock,8819-baseline-road
https://locations.tacobell.com/ar/hot-springs/2955-malvern-avenue.html,ar,hot-springs,2955-malvern-avenue
https://locations.tacobell.com/ar/nashville/1302-s--4th-street.html,ar,nashville,1302-s--4th-street
https://locations.tacobell.com/al/pinson/6726-deerfoot-parkway.html,al,pinson,6726-deerfoot-parkway
https://locations.tacobell.com/ar/springdale/1728-east-robinson-avenue.html,ar,springdale,1728-east-robinson-avenue
https://locations.tacobell.com/al/huntsville/2150-winchester-road.html,al,huntsville,2150-winchester-road
https://locations.tacobell.com/al/hanceville/702-main-st-ne.html,al,hanceville,702-main-st-ne
https://locations.tacobell.com/al/huntsville/1638-hwy-72-e.html,al,huntsville,1638-hwy-72-e
https://locations.tacobell.com/ar/beebe/1957-w-dewitt-henry-dr.html,ar,beebe,1957-w-dewitt-henry-dr
https://locations.tacobell.com/al/center-point/100-20th-ave-ne.html,al,center-point,100-20th-ave-ne
https://locations.tacobell.com/al/eufaula/3191-s--eufaula-ave-.html,al,eufaula,3191-s--eufaula-ave-
https://locations.tacobell.com/ak/north-pole/209-n--santa-claus-lane.html,ak,north-pole,209-n--santa-claus-lane
https://locations.tacobell.com/ar/conway/2195-dave-ward-drive.html,ar,conway,2195-dave-ward-drive
https://locations.tacobell.com/al/pell-city/511-martin-st-n.html,al,pell-city,511-martin-st-n
https://locations.tacobell.com/ar/de-queen/820-north-lakeside-drive.html,ar,de-queen,820-north-lakeside-drive
https://locations.tacobell.com/al/birmingham/6806-tattersall-way.html,al,birmingham,6806-tattersall-way
https://locations.tacobell.com/al/columbiana/218-w--college-street.html,al,columbiana,218-w--college-street
https://locations.tacobell.com/ar/huntsville/14211-highway-412.html,ar,huntsville,14211-highway-412
https://locations.tacobell.com/al/florence/3040-cloverdale-road.html,al,florence,3040-cloverdale-road
https://locations.tacobell.com/al/rogersville/16391-hwy-72.html,al,rogersville,16391-hwy-72
https://locations.tacobell.com/ar/arkadelphia/3126-pine-street.html,ar,arkadelphia,3126-pine-street
https://locations.tacobell.com/al/pinson/6650-highway-75.html,al,pinson,6650-highway-75
https://locations.tacobell.com/al/warrior/319-cane-creek-rd.html,al,warrior,319-cane-creek-rd
https://locations.tacobell.com/al/owens-cross-roads/6706-us-highway-431.html,al,owens-cross-roads,6706-us-highway-431
https://locations.tacobell.com/al/cottondale/3501-buttermilk-road.html,al,cottondale,3501-buttermilk-road
https://locations.tacobell.com/ar/berryville/1000-w-trimble-avenue.html,ar,berryville,1000-w-trimble-avenue
https://locations.tacobell.com/ar/earle/408-state-highway-149-north.html,ar,earle,408-state-highway-149-north
https://locations.tacobell.com/ar/prescott/1806-us-highway-371-w.html,ar,prescott,1806-us-highway-371-w
https://locations.tacobell.com/ar/el-dorado/1600-west-hillsboro-street.html,ar,el-dorado,1600-west-hillsboro-street
https://locations.tacobell.com/al/millbrook/1235-al-14.html,al,millbrook,1235-al-14
https://locations.tacobell.com/al/cullman/1746-2nd-avenue-sw.html,al,cullman,1746-2nd-avenue-sw
https://locations.tacobell.com/al/montgomery/8020-vaughn-road.html,al,montgomery,8020-vaughn-road
https://locations.tacobell.com/al/hartselle/1409-hwy-31-nw.html,al,hartselle,1409-hwy-31-nw
