url,state,city,address_slug,store_id,full_address,zip_code
https://locations.tacobell.com/ga/columbus/1445-veterans-parkway.html,ga,columbus,1445-veterans-parkway,041154,"1445 Veterans Parkway, Columbus, GA 31901",31901
https://locations.tacobell.com/ga/atlanta/6000-n--terminal-pkwy-atl-airport-pre-security-atrium.html,ga,atlanta,6000-n--terminal-pkwy-atl-airport-pre-security-atrium,041488,"6000 N. Terminal Pkwy - ATL AIRPORT Pre-Security Atrium, Atlanta, GA 30320",30320
https://locations.tacobell.com/id/kuna/985-n-meridian-road.html,id,kuna,985-n-meridian-road,034351,"985 N Meridian Road, Kuna, ID 83634",83634
https://locations.tacobell.com/ga/dacula/821-auburn-rd-.html,ga,dacula,821-auburn-rd-,042582,"821 Auburn Rd., Dacula, GA 30019",30019
https://locations.tacobell.com/ia/waverly/2801-4th-st-sw.html,ia,waverly,2801-4th-st-sw,040727,"2801 4th St SW, Waverly, IA 50677",50677
https://locations.tacobell.com/ga/sandersville/734-s--harris-street.html,ga,sandersville,734-s--harris-street,041656,"734 S. Harris Street, Sandersville, GA 31082",31082
https://locations.tacobell.com/ia/waterloo/2065-logan-ave.html,ia,waterloo,2065-logan-ave,041101,"2065 Logan Ave, Waterloo, IA 50703",50703
https://locations.tacobell.com/ga/mcdonough/2244-jonesboro-rd.html,ga,mcdonough,2244-jonesboro-rd,042584,"2244 Jonesboro Rd, McDonough, GA 30253",30253
https://locations.tacobell.com/ia/marshalltown/108-iowa-ave-w.html,ia,marshalltown,108-iowa-ave-w,041386,"108 Iowa Ave W, Marshalltown, IA 50158",50158
https://locations.tacobell.com/id/idaho-falls/3242-south-fork-blvd-.html,id,idaho-falls,3242-south-fork-blvd-,040609,"3242 South Fork Blvd., Idaho Falls, ID 83402",83402
https://locations.tacobell.com/ga/greensboro/1155-interstate-blvd.html,ga,greensboro,1155-interstate-blvd,040929,"1155 Interstate Blvd, Greensboro, GA 30642",30642
https://locations.tacobell.com/ga/columbus/8142-veterans-parkway.html,ga,columbus,8142-veterans-parkway,041881,"8142 Veterans Parkway, Columbus, GA 31909",31909
https://locations.tacobell.com/ga/jefferson/172-old-farm-road.html,ga,jefferson,172-old-farm-road,041105,"172 Old Farm Road, Jefferson, GA 30549",30549
https://locations.tacobell.com/ga/snellville/3511-centerville-highway.html,ga,snellville,3511-centerville-highway,041222,"3511 Centerville Highway, Snellville, GA 30039",30039
https://locations.tacobell.com/ga/dawsonville/295-marketplace-blvd-.html,ga,dawsonville,295-marketplace-blvd-,039941,"295 Marketplace Blvd., Dawsonville, GA 30534",30534
https://locations.tacobell.com/id/post-falls/6463-w-pointe-pkwy.html,id,post-falls,6463-w-pointe-pkwy,040973,"6463 W Pointe Pkwy, Post Falls, ID 83854",83854
https://locations.tacobell.com/ga/newnan/1101-lower-fayetteville-road.html,ga,newnan,1101-lower-fayetteville-road,039942,"1101 Lower Fayetteville Road, Newnan, GA 30265",30265
https://locations.tacobell.com/ga/dawson/480-rountree-drive-southwest.html,ga,dawson,480-rountree-drive-southwest,040384,"480 Rountree Drive Southwest, Dawson, GA 39842",39842
https://locations.tacobell.com/ga/covington/10161-carlin-drive.html,ga,covington,10161-carlin-drive,041088,"10161 Carlin Drive, Covington, GA 30014",10161
https://locations.tacobell.com/ga/athens/5253-jefferson-rd.html,ga,athens,5253-jefferson-rd,041868,"5253 Jefferson Rd, Athens, GA 30606",30606
https://locations.tacobell.com/ga/athens/620n-us-29-highway.html,ga,athens,620n-us-29-highway,041260,"620N US 29 Highway, Athens, GA 30601",30601
https://locations.tacobell.com/ga/cartersville/220-lakepoint-parkway.html,ga,cartersville,220-lakepoint-parkway,042575,"220 Lakepoint Parkway, Cartersville, GA 30121",30121
https://locations.tacobell.com/ga/hartwell/20-west-franklin-st-.html,ga,hartwell,20-west-franklin-st-,034784,"20 West Franklin St., Hartwell, GA 30643",30643
https://locations.tacobell.com/ga/rincon/459-south-columbia-ave-.html,ga,rincon,459-south-columbia-ave-,034861,"459 South Columbia Ave., Rincon, GA 31326",31326
https://locations.tacobell.com/ga/clarkesville/255-washington-st-.html,ga,clarkesville,255-washington-st-,042583,"255 Washington St., Clarkesville, GA 30523",30523
https://locations.tacobell.com/ga/cartersville/5-charley-harper-drive.html,ga,cartersville,5-charley-harper-drive,032143,"5 Charley Harper Drive, Cartersville, GA 30120",30120
https://locations.tacobell.com/ga/ellijay/158-highland-xing-south.html,ga,ellijay,158-highland-xing-south,039943,"158 Highland Xing South, Ellijay, GA 30540",30540
https://locations.tacobell.com/ga/canton/8021-cumming-hwy.html,ga,canton,8021-cumming-hwy,042581,"8021 Cumming Hwy Ste. 100, Canton, GA 30115",30115
https://locations.tacobell.com/ga/villa-rica/2478-mirror-lake-blvd.html,ga,villa-rica,2478-mirror-lake-blvd,033481,"2478 Mirror Lake Blvd, Villa Rica, GA 30180",30180
https://locations.tacobell.com/ga/savannah/4331-ogeechee-rd.html,ga,savannah,4331-ogeechee-rd,035296,"4331 Ogeechee Rd, Savannah, GA 31405",31405
https://locations.tacobell.com/id/moscow/1429-s-blaine-st.html,id,moscow,1429-s-blaine-st,036259,"1429 S Blaine St, Moscow, ID 83843",83843
