url,state,city,address_slug
https://locations.tacobell.com/az/sierra-vista/3466-canyon-de-flores.html,az,sierra-vista,3466-canyon-de-flores
https://locations.tacobell.com/az/quartzsite/1201-west-main-street.html,az,quartzsite,1201-west-main-street
https://locations.tacobell.com/az/surprise/10810-n--cotton-lane.html,az,surprise,10810-n--cotton-lane
https://locations.tacobell.com/az/phoenix/1919-w--baseline-road.html,az,phoenix,1919-w--baseline-road
https://locations.tacobell.com/az/glendale/4346-w--glendale-avenue.html,az,glendale,4346-w--glendale-avenue
https://locations.tacobell.com/az/maricopa/42080-w--maricopa-casa-grande-hwy.html,az,maricopa,42080-w--maricopa-casa-grande-hwy
https://locations.tacobell.com/az/tucson/9535-e-golf-links-road.html,az,tucson,9535-e-golf-links-road
https://locations.tacobell.com/az/surprise/16346-w-pat-tillman-blvd.html,az,surprise,16346-w-pat-tillman-blvd
https://locations.tacobell.com/az/glendale/8211-w--glendale-avenue.html,az,glendale,8211-w--glendale-avenue
https://locations.tacobell.com/az/tempe/855-w--baseline.html,az,tempe,855-w--baseline
https://locations.tacobell.com/az/tempe/1336-w--university-drive.html,az,tempe,1336-w--university-drive
https://locations.tacobell.com/az/queen-creek/50-west-ocotillo-road.html,az,queen-creek,50-west-ocotillo-road
https://locations.tacobell.com/az/phoenix/201-e--washington.html,az,phoenix,201-e--washington
https://locations.tacobell.com/az/buckeye/1560-n--verrado-way.html,az,buckeye,1560-n--verrado-way
https://locations.tacobell.com/az/tempe/423-s-mill-ave.html,az,tempe,423-s-mill-ave
https://locations.tacobell.com/az/window-rock/state-highway-264-&-ir-12.html,az,window-rock,state-highway-264-&-ir-12
https://locations.tacobell.com/az/eloy/2949-north-toltec.html,az,eloy,2949-north-toltec
https://locations.tacobell.com/az/tucson/5570-east-travel-plaza-way.html,az,tucson,5570-east-travel-plaza-way
https://locations.tacobell.com/az/gila-bend/820-west-pima.html,az,gila-bend,820-west-pima
https://locations.tacobell.com/az/tonopah/1010-n--339th-avenue.html,az,tonopah,1010-n--339th-avenue
https://locations.tacobell.com/az/benson/453-w--4th-st-.html,az,benson,453-w--4th-st-
https://locations.tacobell.com/az/scottsdale/7901-e--mcdowell-rd.html,az,scottsdale,7901-e--mcdowell-rd
https://locations.tacobell.com/az/white-hills/20375-us-93.html,az,white-hills,20375-us-93
https://locations.tacobell.com/az/sun-lakes/25500-s-arizona-avenue.html,az,sun-lakes,25500-s-arizona-avenue
https://locations.tacobell.com/az/tucson/1054-e-tucson-marketplace-blvd.html,az,tucson,1054-e-tucson-marketplace-blvd
https://locations.tacobell.com/az/phoenix/3445-w-van-buren-st.html,az,phoenix,3445-w-van-buren-st
https://locations.tacobell.com/az/phoenix/3300-w-camelback-rd.html,az,phoenix,3300-w-camelback-rd
https://locations.tacobell.com/az/gilbert/4133-e--williams-field-road.html,az,gilbert,4133-e--williams-field-road
https://locations.tacobell.com/az/mesa/1125-s-signal-butte-rd.html,az,mesa,1125-s-signal-butte-rd
https://locations.tacobell.com/az/vail/13440-e-mary-ann-cleveland-way.html,az,vail,13440-e-mary-ann-cleveland-way
https://locations.tacobell.com/az/marana/13924-n-sandario-rd.html,az,marana,13924-n-sandario-rd
https://locations.tacobell.com/az/litchfield-park/4955-n--dysart-road.html,az,litchfield-park,4955-n--dysart-road
https://locations.tacobell.com/az/phoenix/1640-s--7th-street.html,az,phoenix,1640-s--7th-street
https://locations.tacobell.com/az/tempe/9960-south-rural-road.html,az,tempe,9960-south-rural-road
https://locations.tacobell.com/az/avondale/9940-w-mcdowell-rd-.html,az,avondale,9940-w-mcdowell-rd-
https://locations.tacobell.com/az/tolleson/9850-w--lower-buckeye-rd-.html,az,tolleson,9850-w--lower-buckeye-rd-
https://locations.tacobell.com/az/peoria/9831-w--happy-valley-rd-.html,az,peoria,9831-w--happy-valley-rd-
https://locations.tacobell.com/az/apache-junction/97-west-apache-trail.html,az,apache-junction,97-west-apache-trail
https://locations.tacobell.com/az/glendale/9380-w--northern-avenue.html,az,glendale,9380-w--northern-avenue
https://locations.tacobell.com/az/mesa/9315-e-baseline-road.html,az,mesa,9315-e-baseline-road
https://locations.tacobell.com/az/peoria/9251-w-union-hills-dr.html,az,peoria,9251-w-union-hills-dr
https://locations.tacobell.com/az/mesa/917-n--dobson-rd-.html,az,mesa,917-n--dobson-rd-
https://locations.tacobell.com/az/tempe/912-e-apache-blvd.html,az,tempe,912-e-apache-blvd
https://locations.tacobell.com/az/scottsdale/9059-e-indian-bend-rd.html,az,scottsdale,9059-e-indian-bend-rd
https://locations.tacobell.com/az/phoenix/9019-n-19th-ave-.html,az,phoenix,9019-n-19th-ave-
https://locations.tacobell.com/az/gilbert/885-west-warner-road.html,az,gilbert,885-west-warner-road
https://locations.tacobell.com/az/phoenix/8645-n--7th-st-.html,az,phoenix,8645-n--7th-st-
https://locations.tacobell.com/az/tucson/8578-east-broadway-blvd.html,az,tucson,8578-east-broadway-blvd
https://locations.tacobell.com/az/prescott/847-miller-valley-road.html,az,prescott,847-miller-valley-road
https://locations.tacobell.com/az/peoria/8301-w-peoria-ave.html,az,peoria,8301-w-peoria-ave
https://locations.tacobell.com/az/tucson/8084-north-cortaro-road.html,az,tucson,8084-north-cortaro-road
https://locations.tacobell.com/az/williams/800-n--grand-canyon-boulevard.html,az,williams,800-n--grand-canyon-boulevard
https://locations.tacobell.com/az/green-valley/80-w-duval-mine-rd.html,az,green-valley,80-w-duval-mine-rd
https://locations.tacobell.com/az/tucson/7915-n-oracle-rd.html,az,tucson,7915-n-oracle-rd
https://locations.tacobell.com/az/prescott-valley/7820-e-state-route-69.html,az,prescott-valley,7820-e-state-route-69
https://locations.tacobell.com/az/glendale/7795-north-59th-ave-.html,az,glendale,7795-north-59th-ave-
https://locations.tacobell.com/az/glendale/7714-west-bell-road.html,az,glendale,7714-west-bell-road
https://locations.tacobell.com/az/peoria/7541-w-thunderbird-road.html,az,peoria,7541-w-thunderbird-road
https://locations.tacobell.com/az/yuma/750-e--32nd-st-.html,az,yuma,750-e--32nd-st-
https://locations.tacobell.com/az/phoenix/7449-w-indian-school-rd.html,az,phoenix,7449-w-indian-school-rd
https://locations.tacobell.com/az/phoenix/7440-s-7th-st.html,az,phoenix,7440-s-7th-st
https://locations.tacobell.com/az/sahuarita/735-w--sahuarita-road.html,az,sahuarita,735-w--sahuarita-road
https://locations.tacobell.com/az/phoenix/725-w--southern-avenue.html,az,phoenix,725-w--southern-avenue
https://locations.tacobell.com/az/laveen/7233-s--51st-avenue.html,az,laveen,7233-s--51st-avenue
https://locations.tacobell.com/az/taylor/716-n--main-street.html,az,taylor,716-n--main-street
https://locations.tacobell.com/az/scottsdale/7153-e-thomas-rd.html,az,scottsdale,7153-e-thomas-rd
https://locations.tacobell.com/az/tucson/7140-n--thornydale-rd-.html,az,tucson,7140-n--thornydale-rd-
https://locations.tacobell.com/az/glendale/6901-north-litchfield-road.html,az,glendale,6901-north-litchfield-road
https://locations.tacobell.com/az/peoria/6745-w-peoria-ave.html,az,peoria,6745-w-peoria-ave
https://locations.tacobell.com/az/mesa/6742-e-main-st.html,az,mesa,6742-e-main-st
https://locations.tacobell.com/az/glendale/6708-w--deer-valley-road.html,az,glendale,6708-w--deer-valley-road
https://locations.tacobell.com/az/glendale/6645-w--happy-valley-rd-.html,az,glendale,6645-w--happy-valley-rd-
https://locations.tacobell.com/az/tucson/6616-e-grant-rd.html,az,tucson,6616-e-grant-rd
https://locations.tacobell.com/az/glendale/6606-west-camelback.html,az,glendale,6606-west-camelback
https://locations.tacobell.com/az/mesa/6111-e-southern-ave.html,az,mesa,6111-e-southern-ave
https://locations.tacobell.com/az/bullhead-city/600-highway-95.html,az,bullhead-city,600-highway-95
https://locations.tacobell.com/az/phoenix/5825-s-35th-ave.html,az,phoenix,5825-s-35th-ave
https://locations.tacobell.com/az/glendale/5705-w-bell-rd.html,az,glendale,5705-w-bell-rd
https://locations.tacobell.com/az/florence/558-n-pinal-parkway.html,az,florence,558-n-pinal-parkway
https://locations.tacobell.com/az/wickenburg/528-e-wickenburg-way.html,az,wickenburg,528-e-wickenburg-way
https://locations.tacobell.com/az/fort-mohave/4978-s-highway-95.html,az,fort-mohave,4978-s-highway-95
https://locations.tacobell.com/az/tucson/4951-s-campbell-ave.html,az,tucson,4951-s-campbell-ave
https://locations.tacobell.com/az/glendale/4950-w--thunderbird-rd.html,az,glendale,4950-w--thunderbird-rd
https://locations.tacobell.com/az/tucson/495-e--wetmore-rd-.html,az,tucson,495-e--wetmore-rd-
https://locations.tacobell.com/az/scottsdale/4854-east-bell-road.html,az,scottsdale,4854-east-bell-road
https://locations.tacobell.com/az/phoenix/4850-n--99th-ave.html,az,phoenix,4850-n--99th-ave
https://locations.tacobell.com/az/phoenix/4815-east-warner.html,az,phoenix,4815-east-warner
https://locations.tacobell.com/az/phoenix/4751-e-shea-blvd.html,az,phoenix,4751-e-shea-blvd
https://locations.tacobell.com/az/claypool/4529-west-highway-60.html,az,claypool,4529-west-highway-60
https://locations.tacobell.com/az/mesa/4444-east-main-street.html,az,mesa,4444-east-main-street
https://locations.tacobell.com/az/phoenix/4430-south-48th-street.html,az,phoenix,4430-south-48th-street
https://locations.tacobell.com/az/show-low/4425-s-white-mountain-road.html,az,show-low,4425-s-white-mountain-road
https://locations.tacobell.com/az/lake-havasu-city/44-n-lake-havasu-ave.html,az,lake-havasu-city,44-n-lake-havasu-ave
https://locations.tacobell.com/az/glendale/4351-w--olive.html,az,glendale,4351-w--olive
https://locations.tacobell.com/az/phoenix/4304-w-indian-school-rd.html,az,phoenix,4304-w-indian-school-rd
