url,state,city,address_slug
https://locations.tacobell.com/in/lebanon/2427-n--lebanon-street.html,in,lebanon,2427-n--lebanon-street
https://locations.tacobell.com/in/attica/1201-east-main-street.html,in,attica,1201-east-main-street
https://locations.tacobell.com/in/carmel/15005-thatcher-ln.html,in,carmel,15005-thatcher-ln
https://locations.tacobell.com/in/cedar-lake/13313-wicker-avenue.html,in,cedar-lake,13313-wicker-avenue
https://locations.tacobell.com/ks/basehor/15498-state-avenue.html,ks,basehor,15498-state-avenue
https://locations.tacobell.com/in/indianapolis/24-west-washington-street.html,in,indianapolis,24-west-washington-street
https://locations.tacobell.com/in/hebron/631-n--main-st-.html,in,hebron,631-n--main-st-
https://locations.tacobell.com/in/lowell/2107-e-commercial-ave.html,in,lowell,2107-e-commercial-ave
https://locations.tacobell.com/ks/wichita/2707-west-53rd-street.html,ks,wichita,2707-west-53rd-street
https://locations.tacobell.com/in/indianapolis/8120-e--southport-road.html,in,indianapolis,8120-e--southport-road
https://locations.tacobell.com/in/muncie/6400-w-kilgore-avenue.html,in,muncie,6400-w-kilgore-avenue
https://locations.tacobell.com/in/syracuse/1206-s-huntington-st-.html,in,syracuse,1206-s-huntington-st-
https://locations.tacobell.com/ks/gardner/18731-s-gardner-rd.html,ks,gardner,18731-s-gardner-rd
https://locations.tacobell.com/ks/olathe/14189-w-135th-st.html,ks,olathe,14189-w-135th-st
https://locations.tacobell.com/in/westville/600-n-flynn-road.html,in,westville,600-n-flynn-road
https://locations.tacobell.com/in/la-porte/1301-e-lincolnway.html,in,la-porte,1301-e-lincolnway
https://locations.tacobell.com/in/crown-point/549-e-109th-avenue.html,in,crown-point,549-e-109th-avenue
https://locations.tacobell.com/in/bloomington/2611-e--3rd-st.html,in,bloomington,2611-e--3rd-st
https://locations.tacobell.com/in/albany/1215-w-walnut-st.html,in,albany,1215-w-walnut-st
https://locations.tacobell.com/in/indianapolis/5002-east-56th-street.html,in,indianapolis,5002-east-56th-street
https://locations.tacobell.com/in/new-albany/100-daisy-summit.html,in,new-albany,100-daisy-summit
https://locations.tacobell.com/in/dyer/917-joliet-street.html,in,dyer,917-joliet-street
https://locations.tacobell.com/in/muncie/1001-e-mcgalliard-rd.html,in,muncie,1001-e-mcgalliard-rd
https://locations.tacobell.com/in/kokomo/204-markland-avenue.html,in,kokomo,204-markland-avenue
https://locations.tacobell.com/in/versailles/608-south-adams-street.html,in,versailles,608-south-adams-street
https://locations.tacobell.com/in/seymour/2017-outlet-blvd.html,in,seymour,2017-outlet-blvd
https://locations.tacobell.com/in/crawfordsville/2503-lafayette-avenue.html,in,crawfordsville,2503-lafayette-avenue
https://locations.tacobell.com/in/clinton/1885-east-state-road-163.html,in,clinton,1885-east-state-road-163
https://locations.tacobell.com/ks/derby/2127-north-rock-road.html,ks,derby,2127-north-rock-road
https://locations.tacobell.com/in/franklin/115-granville-drive.html,in,franklin,115-granville-drive
https://locations.tacobell.com/ks/olathe/10546-s-ridgeview.html,ks,olathe,10546-s-ridgeview
https://locations.tacobell.com/in/ft-wayne/7719-southtown-crossing.html,in,ft-wayne,7719-southtown-crossing
https://locations.tacobell.com/in/granger/13120-state-road-23.html,in,granger,13120-state-road-23
https://locations.tacobell.com/in/spencer/234-e-morgan-st.html,in,spencer,234-e-morgan-st
https://locations.tacobell.com/ks/overland-park/7100-w--119th-st.html,ks,overland-park,7100-w--119th-st
https://locations.tacobell.com/in/indianapolis/8820-e-21st-st-.html,in,indianapolis,8820-e-21st-st-
https://locations.tacobell.com/in/indianapolis/5662-georgetown-road.html,in,indianapolis,5662-georgetown-road
https://locations.tacobell.com/in/indianapolis/2401-n-meridian-st.html,in,indianapolis,2401-n-meridian-st
https://locations.tacobell.com/in/west-lafayette/5829-state-road-43-n.html,in,west-lafayette,5829-state-road-43-n
https://locations.tacobell.com/in/new-lisbon/5884-s--wilbur-wright-road.html,in,new-lisbon,5884-s--wilbur-wright-road
https://locations.tacobell.com/in/gary/2510-burr-street.html,in,gary,2510-burr-street
https://locations.tacobell.com/in/chesterton/1600-w-us-hwy-20.html,in,chesterton,1600-w-us-hwy-20
https://locations.tacobell.com/in/haubstadt/1042-e-warrenton-road.html,in,haubstadt,1042-e-warrenton-road
https://locations.tacobell.com/in/gary/3001-grant-street.html,in,gary,3001-grant-street
https://locations.tacobell.com/ks/tecumseh/e-topeka-service-area-2-8000.html,ks,tecumseh,e-topeka-service-area-2-8000
https://locations.tacobell.com/in/merrillville/2109-southlake-mall.html,in,merrillville,2109-southlake-mall
https://locations.tacobell.com/in/remington/4154-west-us-highway-24.html,in,remington,4154-west-us-highway-24
https://locations.tacobell.com/in/demotte/1222-s-halleck-street.html,in,demotte,1222-s-halleck-street
https://locations.tacobell.com/ks/wichita/3216-e--harry-st-.html,ks,wichita,3216-e--harry-st-
https://locations.tacobell.com/in/whitestown/4178-s-state-road-267.html,in,whitestown,4178-s-state-road-267
https://locations.tacobell.com/in/valparaiso/793-mccool-rd-.html,in,valparaiso,793-mccool-rd-
