url,state,city,address_slug,store_id,full_address,zip_code,latitude,longitude
https://locations.tacobell.com/oh/georgetown/4859-oh-125.html,oh,georgetown,4859-oh-125,040631,"4859 OH-125, Georgetown, OH 45121",45121,38.8620415,-83.8868217
https://locations.tacobell.com/oh/elyria/1551-w--river-rd-n.html,oh,elyria,1551-w--river-rd-n,040500,"1551 W. River Rd N, Elyria, OH 44035",44035,41.3955083,-82.1067798
https://locations.tacobell.com/oh/mayfield-heights/5855-mayfield-road.html,oh,mayfield-heights,5855-mayfield-road,034909,"5855 Mayfield Road, Mayfield Heights, OH 44124",44124,41.520124,-81.4686626
https://locations.tacobell.com/oh/south-bloomfield/5040-corinne-drive.html,oh,south-bloomfield,5040-corinne-drive,041086,"5040 Corinne Drive, South Bloomfield, OH 43103",43103,39.7216755,-82.9881016
https://locations.tacobell.com/oh/canton/3823-navarre-road.html,oh,canton,3823-navarre-road,040759,"3823 Navarre Road, Canton, OH 44706",44706,40.787199,-81.3901993
https://locations.tacobell.com/oh/waterville/6521-hutchinson-drive.html,oh,waterville,6521-hutchinson-drive,041108,"6521 Hutchinson Drive, Waterville, OH 43566",43566,41.5217503,-83.7167433
https://locations.tacobell.com/oh/blanchester/211-w-main-st.html,oh,blanchester,211-w-main-st,040301,"211 W Main St, Blanchester, OH 45107",45107,39.29236,-83.989867
https://locations.tacobell.com/oh/germantown/2321-beechwood-drive.html,oh,germantown,2321-beechwood-drive,040614,"2321 Beechwood Drive, Germantown, OH 45327",45327,39.637358,-84.3507167
https://locations.tacobell.com/oh/lorain/1390-colorado-avenue.html,oh,lorain,1390-colorado-avenue,040933,"1390 Colorado Avenue, Lorain, OH 44052",44052,41.4654422,-82.1572251
https://locations.tacobell.com/oh/greenfield/1298-jefferson-st-.html,oh,greenfield,1298-jefferson-st-,040709,"1298 Jefferson St., Greenfield, OH 45123",45123,39.3475848,-83.400643
https://locations.tacobell.com/oh/paulding/863-n-williams-st.html,oh,paulding,863-n-williams-st,041125,"863 N Williams St, Paulding, OH 45879",45879,41.148016,-84.5807217
