url,state,city,address_slug
https://locations.tacobell.com/ok/stigler/1305-east-main-street.html,ok,stigler,1305-east-main-street
https://locations.tacobell.com/pa/monroeville/3971-william-penn-hwy.html,pa,monroeville,3971-william-penn-hwy
https://locations.tacobell.com/pa/butler/125-pittsburgh-rd-.html,pa,butler,125-pittsburgh-rd-
https://locations.tacobell.com/ok/edmond/4555-e--waterloo-rd.html,ok,edmond,4555-e--waterloo-rd
https://locations.tacobell.com/pa/tamaqua/60-plaza-drive.html,pa,tamaqua,60-plaza-drive
https://locations.tacobell.com/pa/bridgeville/177-millers-run-rd.html,pa,bridgeville,177-millers-run-rd
https://locations.tacobell.com/pa/bentleyville/190-wilson-road.html,pa,bentleyville,190-wilson-road
https://locations.tacobell.com/ok/bristow/704-north-main-street.html,ok,bristow,704-north-main-street
https://locations.tacobell.com/ok/stilwell/43-clevenger-st-.html,ok,stilwell,43-clevenger-st-
https://locations.tacobell.com/ok/jay/1441-south-main-street.html,ok,jay,1441-south-main-street
https://locations.tacobell.com/pa/camp-hill/3506-capital-city-mall-drive.html,pa,camp-hill,3506-capital-city-mall-drive
https://locations.tacobell.com/pa/new-castle/2621-w-state-street.html,pa,new-castle,2621-w-state-street
https://locations.tacobell.com/or/baker-city/1375-campbell-st-.html,or,baker-city,1375-campbell-st-
https://locations.tacobell.com/or/woodburn/1520-n--pacific-hwy.html,or,woodburn,1520-n--pacific-hwy
https://locations.tacobell.com/pa/new-stanton/105-highland-ave.html,pa,new-stanton,105-highland-ave
https://locations.tacobell.com/ok/tulsa/4716-east-21st-street-south.html,ok,tulsa,4716-east-21st-street-south
https://locations.tacobell.com/or/corvallis/4825-sw-research-way.html,or,corvallis,4825-sw-research-way
https://locations.tacobell.com/ok/yukon/11300-sw-29th-street.html,ok,yukon,11300-sw-29th-street
https://locations.tacobell.com/pa/hazle-township/1072-state-route-940.html,pa,hazle-township,1072-state-route-940
https://locations.tacobell.com/pa/scranton/733-davis-st.html,pa,scranton,733-davis-st
https://locations.tacobell.com/or/creswell/255-melton-rd-.html,or,creswell,255-melton-rd-
https://locations.tacobell.com/pa/connellsville/1410-morrell-ave.html,pa,connellsville,1410-morrell-ave
https://locations.tacobell.com/pa/aliquippa/2624-brodhead-road.html,pa,aliquippa,2624-brodhead-road
https://locations.tacobell.com/ok/broken-arrow/1811-w--norfolk-drive.html,ok,broken-arrow,1811-w--norfolk-drive
https://locations.tacobell.com/pa/stroudsburg/121-plaza-611-lane.html,pa,stroudsburg,121-plaza-611-lane
https://locations.tacobell.com/pa/mechanicsburg/151-gettysburg-pike.html,pa,mechanicsburg,151-gettysburg-pike
https://locations.tacobell.com/ok/chandler/1910-e--1st-street.html,ok,chandler,1910-e--1st-street
https://locations.tacobell.com/pa/mountain-top/28-n--mountain-blvd.html,pa,mountain-top,28-n--mountain-blvd
https://locations.tacobell.com/pa/berwick/2090-west-front-street.html,pa,berwick,2090-west-front-street
https://locations.tacobell.com/ok/sallisaw/520-south-kerr-blvd.html,ok,sallisaw,520-south-kerr-blvd
https://locations.tacobell.com/pa/meadville/16494-conneaut-lake-road.html,pa,meadville,16494-conneaut-lake-road
https://locations.tacobell.com/pa/parkesburg/830-octorara-trail.html,pa,parkesburg,830-octorara-trail
https://locations.tacobell.com/pa/harmony/244-perry-highway.html,pa,harmony,244-perry-highway
https://locations.tacobell.com/pa/mansfield/1289-south-main-street.html,pa,mansfield,1289-south-main-street
https://locations.tacobell.com/pa/lock-haven/559-high-street.html,pa,lock-haven,559-high-street
https://locations.tacobell.com/ok/cushing/1438-e--main-street.html,ok,cushing,1438-e--main-street
https://locations.tacobell.com/pa/ebensburg/4482-admiral-peary-hwy.html,pa,ebensburg,4482-admiral-peary-hwy
https://locations.tacobell.com/ok/idabel/1804-se-washington-street.html,ok,idabel,1804-se-washington-street
https://locations.tacobell.com/or/portland/11699-se-82nd-avenue.html,or,portland,11699-se-82nd-avenue
https://locations.tacobell.com/pa/philipsburg/1129-philipsburg-bigler-highway.html,pa,philipsburg,1129-philipsburg-bigler-highway
https://locations.tacobell.com/pa/carbondale/155-brooklyn-street.html,pa,carbondale,155-brooklyn-street
https://locations.tacobell.com/pa/scranton/2-olive-st.html,pa,scranton,2-olive-st
https://locations.tacobell.com/pa/state-college/397-benner-pike.html,pa,state-college,397-benner-pike
https://locations.tacobell.com/ok/midwest-city/150-brett-dr-.html,ok,midwest-city,150-brett-dr-
https://locations.tacobell.com/pa/danville/179-northumberland-st.html,pa,danville,179-northumberland-st
https://locations.tacobell.com/pa/duquesne/301-hoffman-blvd.html,pa,duquesne,301-hoffman-blvd
https://locations.tacobell.com/pa/pittsburgh/121-costco-drive.html,pa,pittsburgh,121-costco-drive
https://locations.tacobell.com/pa/philadelphia/7500-bustleton-avenue.html,pa,philadelphia,7500-bustleton-avenue
https://locations.tacobell.com/or/klamath-falls/3118-washburn-way.html,or,klamath-falls,3118-washburn-way
https://locations.tacobell.com/pa/wexford/10955-perry-highway.html,pa,wexford,10955-perry-highway
https://locations.tacobell.com/pa/elverson/905-heritage-drive.html,pa,elverson,905-heritage-drive
https://locations.tacobell.com/ok/blanchard/1223-ne-10th-street.html,ok,blanchard,1223-ne-10th-street
https://locations.tacobell.com/pa/pittsburgh/212-rodi-road.html,pa,pittsburgh,212-rodi-road
https://locations.tacobell.com/ok/tulsa/1722-w--51st--street.html,ok,tulsa,1722-w--51st--street
https://locations.tacobell.com/ok/weatherford/1237-east-main-street.html,ok,weatherford,1237-east-main-street
https://locations.tacobell.com/pa/gettysburg/1350-york-road.html,pa,gettysburg,1350-york-road
https://locations.tacobell.com/ok/tulsa/11108-east-41st-street.html,ok,tulsa,11108-east-41st-street
https://locations.tacobell.com/pa/philadelphia/4001-n-5th-st.html,pa,philadelphia,4001-n-5th-st
https://locations.tacobell.com/pa/girard/1017-e-main-street.html,pa,girard,1017-e-main-street
https://locations.tacobell.com/ri/pawtucket/675-beverage-hill-ave.html,ri,pawtucket,675-beverage-hill-ave
https://locations.tacobell.com/or/junction-city/94588-hwy-99e.html,or,junction-city,94588-hwy-99e
https://locations.tacobell.com/pa/kittanning/24-franklin-village-mall.html,pa,kittanning,24-franklin-village-mall
https://locations.tacobell.com/ok/edmond/2317-n--kelly-ave.html,ok,edmond,2317-n--kelly-ave
https://locations.tacobell.com/pa/slippery-rock/219-grove-city-road.html,pa,slippery-rock,219-grove-city-road
https://locations.tacobell.com/pa/avondale/764-gap-newport-pike.html,pa,avondale,764-gap-newport-pike
https://locations.tacobell.com/pa/douglassville/1136-benjamin-franklin-highway.html,pa,douglassville,1136-benjamin-franklin-highway
https://locations.tacobell.com/pa/philadelphia/2809-s--front-st.html,pa,philadelphia,2809-s--front-st
https://locations.tacobell.com/pa/dallas/2186-memorial-highway.html,pa,dallas,2186-memorial-highway
https://locations.tacobell.com/pa/york/2899-whiteford-road.html,pa,york,2899-whiteford-road
https://locations.tacobell.com/ok/tonkawa/16600-w-south-ave.html,ok,tonkawa,16600-w-south-ave
https://locations.tacobell.com/pa/philadelphia/1500-jfk-boulevard.html,pa,philadelphia,1500-jfk-boulevard
https://locations.tacobell.com/pa/philadelphia/2951-market-street.html,pa,philadelphia,2951-market-street
https://locations.tacobell.com/ok/oklahoma-city/1901-nw-expressway-street.html,ok,oklahoma-city,1901-nw-expressway-street
https://locations.tacobell.com/ok/tulsa/6105-s--mingo-road.html,ok,tulsa,6105-s--mingo-road
https://locations.tacobell.com/pa/cresco/6172-paradise-valley-road.html,pa,cresco,6172-paradise-valley-road
https://locations.tacobell.com/or/salem/4220-brooklake-rd-ne.html,or,salem,4220-brooklake-rd-ne
https://locations.tacobell.com/or/central-point/1600-e-pine-st.html,or,central-point,1600-e-pine-st
https://locations.tacobell.com/pa/brookville/245-allegheny-blvd.html,pa,brookville,245-allegheny-blvd
https://locations.tacobell.com/ok/sayre/11603-n-1900-rd.html,ok,sayre,11603-n-1900-rd
https://locations.tacobell.com/pa/allentown/5374-hamilton-blvd.html,pa,allentown,5374-hamilton-blvd
https://locations.tacobell.com/pa/aston/5012-pennell-road.html,pa,aston,5012-pennell-road
https://locations.tacobell.com/pa/sewickley/25-ohio-river-blvd.html,pa,sewickley,25-ohio-river-blvd
https://locations.tacobell.com/pa/state-college/1909-north-atherton-street.html,pa,state-college,1909-north-atherton-street
https://locations.tacobell.com/ri/warwick/510-quaker-lane.html,ri,warwick,510-quaker-lane
https://locations.tacobell.com/pa/coal-township/9343-pa-61.html,pa,coal-township,9343-pa-61
https://locations.tacobell.com/ri/warwick/1717-post-rd.html,ri,warwick,1717-post-rd
https://locations.tacobell.com/pa/bethlehem/1620-east-fourth-street.html,pa,bethlehem,1620-east-fourth-street
https://locations.tacobell.com/pa/philadelphia/1614-chestnut-st.html,pa,philadelphia,1614-chestnut-st
https://locations.tacobell.com/or/wasco/91444-biggs-rufus-hwy.html,or,wasco,91444-biggs-rufus-hwy
https://locations.tacobell.com/pa/king-of-prussia/253-henderson-rd.html,pa,king-of-prussia,253-henderson-rd
https://locations.tacobell.com/pa/mckees-rocks/230-langer-way.html,pa,mckees-rocks,230-langer-way
https://locations.tacobell.com/pa/downingtown/50-rock-raymond-rd.html,pa,downingtown,50-rock-raymond-rd
https://locations.tacobell.com/pa/philadelphia/177-w-allegheny-ave.html,pa,philadelphia,177-w-allegheny-ave
https://locations.tacobell.com/pa/west-chester/519-e-market-st.html,pa,west-chester,519-e-market-st
https://locations.tacobell.com/ok/fort-sill/macomb-road-&-craig-road.html,ok,fort-sill,macomb-road-&-craig-road
https://locations.tacobell.com/pa/harrisburg/11-n--3rd-street.html,pa,harrisburg,11-n--3rd-street
https://locations.tacobell.com/pa/royersford/947-s--township-line-road.html,pa,royersford,947-s--township-line-road
https://locations.tacobell.com/ok/tinker-afb/3360-n-avenue.html,ok,tinker-afb,3360-n-avenue
https://locations.tacobell.com/pa/philadelphia/6417-harbison-ave-.html,pa,philadelphia,6417-harbison-ave-
https://locations.tacobell.com/pa/wind-gap/6695-sullivan-trail.html,pa,wind-gap,6695-sullivan-trail
https://locations.tacobell.com/ok/sulphur/1711-west-broadway.html,ok,sulphur,1711-west-broadway
https://locations.tacobell.com/pa/beaver-falls/900-chippewa-town-center.html,pa,beaver-falls,900-chippewa-town-center
https://locations.tacobell.com/ok/pauls-valley/100-ballard-rd.html,ok,pauls-valley,100-ballard-rd
https://locations.tacobell.com/ok/vinita/260-south-7th-street.html,ok,vinita,260-south-7th-street
https://locations.tacobell.com/pa/lititz/2-trolley-run-rd-.html,pa,lititz,2-trolley-run-rd-
https://locations.tacobell.com/ok/ardmore/806-holiday-drive.html,ok,ardmore,806-holiday-drive
https://locations.tacobell.com/or/stayton/1855-shaff-rd.html,or,stayton,1855-shaff-rd
https://locations.tacobell.com/or/eugene/4550-w-11th.html,or,eugene,4550-w-11th
https://locations.tacobell.com/pa/mount-pocono/3196-route-940.html,pa,mount-pocono,3196-route-940
https://locations.tacobell.com/pa/somerset/1530-north-center-ave.html,pa,somerset,1530-north-center-ave
https://locations.tacobell.com/pa/harleysville/211-main-street.html,pa,harleysville,211-main-street
https://locations.tacobell.com/or/milton-freewater/125-s--columbia-street.html,or,milton-freewater,125-s--columbia-street
https://locations.tacobell.com/pa/erie/2007-e-38th-street.html,pa,erie,2007-e-38th-street
https://locations.tacobell.com/ok/anadarko/1133-w-petree-road.html,ok,anadarko,1133-w-petree-road
https://locations.tacobell.com/ok/glenpool/15045-south-dogwood-street.html,ok,glenpool,15045-south-dogwood-street
https://locations.tacobell.com/pa/leechburg/502-hyde-park-road.html,pa,leechburg,502-hyde-park-road
https://locations.tacobell.com/or/troutdale/1480-nw-frontage-road.html,or,troutdale,1480-nw-frontage-road
https://locations.tacobell.com/pa/wilkes-barre/652-carey-ave-hanover-township.html,pa,wilkes-barre,652-carey-ave-hanover-township
https://locations.tacobell.com/pa/mount-joy/1580-strickler-rd.html,pa,mount-joy,1580-strickler-rd
https://locations.tacobell.com/ok/tecumseh/1001-n--broadway.html,ok,tecumseh,1001-n--broadway
https://locations.tacobell.com/pa/elizabethville/4634-state-route-209.html,pa,elizabethville,4634-state-route-209
https://locations.tacobell.com/pa/lewistown/10406-us-hwy-522-south.html,pa,lewistown,10406-us-hwy-522-south
https://locations.tacobell.com/ok/oklahoma-city/14000-north-rockwell-ave.html,ok,oklahoma-city,14000-north-rockwell-ave
https://locations.tacobell.com/or/monmouth/1537-monmouth-independence-highway.html,or,monmouth,1537-monmouth-independence-highway
https://locations.tacobell.com/pa/elizabethtown/825-south-market-st.html,pa,elizabethtown,825-south-market-st
https://locations.tacobell.com/ok/lawton/3720-sw-lee-blvd.html,ok,lawton,3720-sw-lee-blvd
https://locations.tacobell.com/pa/philadelphia/9990-roosevelt-blvd.html,pa,philadelphia,9990-roosevelt-blvd
https://locations.tacobell.com/or/woodburn/985-lawson-way.html,or,woodburn,985-lawson-way
