canonical_product_id,product_code,base_name,category,is_breakfast,is_drink,reason,top_candidate_item_id,top_candidate_name,top_candidate_sim
9cf411cf38bf4c37,23839,discovery luxe,new,0,0,no_candidates,,,
3862150dc01ec4f6,24513,classic stacker,specialties,0,0,low_confidence,242452,Stacker,0.5
8b7b14032290cb47,29087,frank s redhot diablo crispy chicken soft taco,tacos,0,0,low_confidence,828299,Diablo Buffalo Crispy Chicken Soft Taco,0.556
d9f6b2327d8166f9,29088,frank s redhot diablo crispy chicken burrito,burritos,0,0,low_confidence,828298,Diablo Buffalo Crispy Chicken Burrito,0.5
96d5db5e50c3c85e,4605,frank s redhot diablo sauce,sides-sweets,0,0,low_confidence,745285,Frank's Diablo Buffalo Sauce (0.88 oz),0.444
85a0ceefbfa983aa,4505,spicy ranchero sauce,sides-sweets,0,0,low_confidence,781790,Ranchero Sauce 1.5 oz,0.333
ab01868eec2c8a58,23892,steak garlic nacho fries,new,0,0,low_confidence,828300,Diablo Buffalo Chicken Nacho Fries,0.286
b895735bc3192a11,29416,crispy chicken nuggets deluxe,new,0,0,low_confidence,297825,Crispy Tortilla Chicken Taco,0.333
c2ec85f5cc979d2e,29418,10 piece crispy chicken nuggets,new,0,0,low_confidence,943689,Diablo Dusted Chicken Nuggets - 10 Piece,0.571
d9f3a5ea42a5b57d,76156,nacho fries,specialties,0,0,low_confidence,828300,Diablo Buffalo Chicken Nacho Fries,0.5
65b63b89d8c4de1f,76048,nacho fries,specialties,0,0,low_confidence,828300,Diablo Buffalo Chicken Nacho Fries,0.5
91f7774986309713,76155,seasoned fries,sides-sweets,0,0,low_confidence,277742,Loaded Taco Fries,0.25
8d693853e522e7de,3678Main,celsius sparkling orange,new,0,0,low_confidence,216629,Prosecco Sparkling Wine (350 mL),0.143
31d2a8ba5b8541de,3676Main,yachak yerba mate energy passion fruit,new,0,0,low_confidence,906627,Berry Burst Energy Refresca,0.111
da9aada3440dffd0,3677Main,yachak yerba mate energy ultimate mint,new,0,0,low_confidence,906627,Berry Burst Energy Refresca,0.111
